4 , 23/10/2012 04:45:07:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101290701Default Amount :3542.0
4 , 23/10/2012 04:45:24:935 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102648501Default Amount :25000.0
4 , 23/10/2012 04:45:24:935 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090188501Approved Application Amount :500000.0
4 , 23/10/2012 04:45:24:950 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:24:950 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090188501Claim Applied Amount :328227.5
4 , 23/10/2012 04:45:24:950 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:24:950 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090188501Recovered Amount :0.0
4 , 23/10/2012 04:45:24:950 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090188501Default Amount :164295.0
4 , 23/10/2012 04:45:24:950 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:24:950 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:24:966 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:24:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090139001Oustanding Amount :217976.0
4 , 23/10/2012 04:45:24:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090139001Approved Application Amount :280000.0
4 , 23/10/2012 04:45:24:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090139001Claim Applied Amount :250000.0
4 , 23/10/2012 04:45:24:981 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090139001Recovered Amount :0.0
4 , 23/10/2012 04:45:24:981 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090139001Default Amount :39772.0
4 , 23/10/2012 04:45:24:981 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:24:981 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:013 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:013 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080215601Oustanding Amount :180073.0
4 , 23/10/2012 04:45:25:028 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080215601Approved Application Amount :350000.0
4 , 23/10/2012 04:45:25:028 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:028 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080215601Claim Applied Amount :297500.0
4 , 23/10/2012 04:45:25:028 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080244001Oustanding Amount :1236697.0
4 , 23/10/2012 04:45:25:028 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080215601Recovered Amount :0.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080244001Approved Application Amount :1300000.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE080215601Default Amount :250000.0
4 , 23/10/2012 04:45:25:044 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080244001Claim Applied Amount :908773.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100646601Oustanding Amount :8550.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080244001Recovered Amount :25000.0
4 , 23/10/2012 04:45:25:044 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100646601Approved Application Amount :8550.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA080244001Default Amount :386150.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100646601Claim Applied Amount :6412.0
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100646601Recovered Amount :0.0
4 , 23/10/2012 04:45:25:044 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:059 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100646601Default Amount :217976.0
4 , 23/10/2012 04:45:25:059 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:059 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:106 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:106 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100255001Oustanding Amount :15871.0
4 , 23/10/2012 04:45:25:122 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100255001Approved Application Amount :20000.0
4 , 23/10/2012 04:45:25:122 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100255001Claim Applied Amount :11903.0
4 , 23/10/2012 04:45:25:122 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:122 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100255001Recovered Amount :0.0
4 , 23/10/2012 04:45:25:122 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100876401Oustanding Amount :38043.0
4 , 23/10/2012 04:45:25:137 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100255001Default Amount :180073.0
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100876401Approved Application Amount :40000.0
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101080201Oustanding Amount :32303.0
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100876401Claim Applied Amount :30000.0
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101080201Approved Application Amount :33250.0
4 , 23/10/2012 04:45:25:137 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100876401Recovered Amount :0.0
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101080201Claim Applied Amount :25522.0
4 , 23/10/2012 04:45:25:137 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100876401Default Amount :1211697.0
4 , 23/10/2012 04:45:25:153 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101080201Recovered Amount :0.0
4 , 23/10/2012 04:45:25:153 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:153 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE101080201Default Amount :8550.0
4 , 23/10/2012 04:45:25:153 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:153 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:153 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:200 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:200 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090337401Oustanding Amount :2250000.0
4 , 23/10/2012 04:45:25:215 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090337401Approved Application Amount :2250000.0
4 , 23/10/2012 04:45:25:215 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090337401Claim Applied Amount :1687500.0
4 , 23/10/2012 04:45:25:215 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090337401Recovered Amount :0.0
4 , 23/10/2012 04:45:25:215 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090337401Default Amount :15871.0
4 , 23/10/2012 04:45:25:215 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:215 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:231 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:231 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090032501Oustanding Amount :71818.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12SI100013101Oustanding Amount :550000.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090032501Approved Application Amount :87324.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12SI100013101Approved Application Amount :550000.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090032501Claim Applied Amount :45650.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12SI100013101Claim Applied Amount :412500.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090032501Recovered Amount :0.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12SI100013101Recovered Amount :0.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090032501Default Amount :38043.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12SI100013101Default Amount :32303.0
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:231 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:231 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:247 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:293 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:293 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100557801Oustanding Amount :525000.0
4 , 23/10/2012 04:45:25:293 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100557801Approved Application Amount :525000.0
4 , 23/10/2012 04:45:25:293 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100557801Claim Applied Amount :525000.0
4 , 23/10/2012 04:45:25:309 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100557801Recovered Amount :0.0
4 , 23/10/2012 04:45:25:309 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:309 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100557801Default Amount :2250000.0
4 , 23/10/2012 04:45:25:309 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:309 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090841201Oustanding Amount :4007396.0
4 , 23/10/2012 04:45:25:309 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:309 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091187801Oustanding Amount :127770.0
4 , 23/10/2012 04:45:25:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090841201Approved Application Amount :4375000.0
4 , 23/10/2012 04:45:25:325 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091187801Approved Application Amount :180000.0
4 , 23/10/2012 04:45:25:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090841201Claim Applied Amount :2994312.0
4 , 23/10/2012 04:45:25:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091187801Claim Applied Amount :83440.0
4 , 23/10/2012 04:45:25:340 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090841201Recovered Amount :1228906.0
4 , 23/10/2012 04:45:25:340 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091187801Recovered Amount :0.0
4 , 23/10/2012 04:45:25:340 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB090841201Default Amount :71818.0
4 , 23/10/2012 04:45:25:340 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091187801Default Amount :550000.0
4 , 23/10/2012 04:45:25:340 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:340 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:340 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:340 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:387 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:387 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090993101Oustanding Amount :50000.0
4 , 23/10/2012 04:45:25:387 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090993101Approved Application Amount :50000.0
4 , 23/10/2012 04:45:25:403 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090993101Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:25:403 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090993101Recovered Amount :0.0
4 , 23/10/2012 04:45:25:403 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090993101Default Amount :525000.0
4 , 23/10/2012 04:45:25:403 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:403 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:418 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090274001Oustanding Amount :100000.0
4 , 23/10/2012 04:45:25:418 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:418 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090274001Approved Application Amount :100000.0
4 , 23/10/2012 04:45:25:418 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:418 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090274001Claim Applied Amount :66495.0
4 , 23/10/2012 04:45:25:418 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102338101Oustanding Amount :40000.0
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090274001Recovered Amount :0.0
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102338101Approved Application Amount :40000.0
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090274001Default Amount :2778490.0
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102338101Claim Applied Amount :40000.0
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102338101Recovered Amount :0.0
4 , 23/10/2012 04:45:25:434 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102338101Default Amount :127770.0
4 , 23/10/2012 04:45:25:434 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:434 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:481 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491701Oustanding Amount :50000.0
4 , 23/10/2012 04:45:25:481 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491701Approved Application Amount :50000.0
4 , 23/10/2012 04:45:25:496 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491701Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:25:496 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491701Recovered Amount :0.0
4 , 23/10/2012 04:45:25:496 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491701Default Amount :50000.0
4 , 23/10/2012 04:45:25:496 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:496 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:25:512 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:512 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100501201Oustanding Amount :421036.0
4 , 23/10/2012 04:45:25:512 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:25:512 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100501201Approved Application Amount :453000.0
4 , 23/10/2012 04:45:25:512 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100660401Oustanding Amount :444409.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100501201Claim Applied Amount :314670.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100660401Approved Application Amount :500000.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100501201Recovered Amount :0.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100660401Claim Applied Amount :211481.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100501201Default Amount :100000.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100660401Recovered Amount :0.0
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:25:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100660401Default Amount :40000.0
