4 , 06/11/2008 12:26:17:691 , RpDAO , insertDANDetails , After Inserting CGDAN details
4 , 06/11/2008 15:34:32:481 , RpDAO , getServiceFeeCount , setting CGPAN = CG200204450TC
4 , 06/11/2008 15:34:32:481 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:32:481 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:32:481 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:32:481 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:528 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:528 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:32:528 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200204450TC as on Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:528 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:32:528 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:32:528 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:528 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:32:528 , RpDAO , getAmountOutstanding , CGPAN = CG200204450TC
4 , 06/11/2008 15:34:32:528 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:32:559 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:32:559 , RpDAO , getAmountOutstanding , Outstanding amount = 70000.0
4 , 06/11/2008 15:34:32:559 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:559 , RpDAO , calculateServiceFee , Amount Outstanding = 70000.0
4 , 06/11/2008 15:34:32:559 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:32:559 , RpDAO , calculateServiceFee , After getting approved amount:70000.0
4 , 06/11/2008 15:34:32:559 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:575 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:575 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:32:575 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:32:575 , RpDAO , getGuarStartDate , application.getCgpan() :CG200204450TC
4 , 06/11/2008 15:34:32:575 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Days = 1759
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:32 IST 2007
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200204450TC
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200300024TC
4 , 06/11/2008 15:34:32:575 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:32:575 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:575 , RpDAO , calculateServiceFee , CGPAN = CG200300024TC
4 , 06/11/2008 15:34:32:575 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , CGPAN = CG200300024TC
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , setting CGPAN = CG200300024TC
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:32:575 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:622 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:622 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:32:622 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200300024TC as on Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:622 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:32:622 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:32:622 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:622 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:32:622 , RpDAO , getAmountOutstanding , CGPAN = CG200300024TC
4 , 06/11/2008 15:34:32:622 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:32:653 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:32:653 , RpDAO , getAmountOutstanding , Outstanding amount = 10000.0
4 , 06/11/2008 15:34:32:653 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:653 , RpDAO , calculateServiceFee , Amount Outstanding = 10000.0
4 , 06/11/2008 15:34:32:653 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:32:653 , RpDAO , calculateServiceFee , After getting approved amount:10000.0
4 , 06/11/2008 15:34:32:669 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:669 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:669 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:32:669 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:32:669 , RpDAO , getGuarStartDate , application.getCgpan() :CG200300024TC
4 , 06/11/2008 15:34:32:669 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Days = 1878
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:32 IST 2007
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200300024TC
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200303102TC
4 , 06/11/2008 15:34:32:669 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:32:669 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:669 , RpDAO , calculateServiceFee , CGPAN = CG200303102TC
4 , 06/11/2008 15:34:32:669 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceFeeCount , CGPAN = CG200303102TC
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:32:669 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:32:684 , RpDAO , getServiceFeeCount , setting CGPAN = CG200303102TC
4 , 06/11/2008 15:34:32:684 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:32:684 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:32:684 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:32:684 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:731 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:731 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:32:731 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200303102TC as on Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:731 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:32:731 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:32:731 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:731 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:32:731 , RpDAO , getAmountOutstanding , CGPAN = CG200303102TC
4 , 06/11/2008 15:34:32:731 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:32:747 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:32:747 , RpDAO , getAmountOutstanding , Outstanding amount = 15000.0
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , Amount Outstanding = 15000.0
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , After getting approved amount:15000.0
4 , 06/11/2008 15:34:32:762 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:32:762 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:32:762 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:762 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:32:762 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:762 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:32:762 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:32:762 , RpDAO , getGuarStartDate , application.getCgpan() :CG200303102TC
4 , 06/11/2008 15:34:32:762 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:32 IST 2007
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200303102TC
4 , 06/11/2008 15:34:32:762 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200303118TC
4 , 06/11/2008 15:34:32:762 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:32:778 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:778 , RpDAO , calculateServiceFee , CGPAN = CG200303118TC
4 , 06/11/2008 15:34:32:778 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , CGPAN = CG200303118TC
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , setting CGPAN = CG200303118TC
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:32:778 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:825 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:825 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:32:825 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200303118TC as on Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:825 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:32:825 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
4 , 06/11/2008 15:34:32:825 , RpDAO , calculateServiceFee , Before calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:825 , RpDAO , getAmountOutstanding , Entering
4 , 06/11/2008 15:34:32:825 , RpDAO , getAmountOutstanding , CGPAN = CG200303118TC
4 , 06/11/2008 15:34:32:825 , RpDAO , getAmountOutstanding , Before executing outstanding details
4 , 06/11/2008 15:34:32:856 , RpDAO , getAmountOutstanding , After executing outstanding details
4 , 06/11/2008 15:34:32:856 , RpDAO , getAmountOutstanding , Outstanding amount = 10000.0
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , After calling procedure to get outstanding amount
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , Amount Outstanding = 10000.0
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , After getting approved amount
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , After getting approved amount:10000.0
4 , 06/11/2008 15:34:32:856 , RpDAO , getCardRate , card rate :0.5
4 , 06/11/2008 15:34:32:856 , RpDAO , getServiceCardRate , Exited
4 , 06/11/2008 15:34:32:856 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:856 , RpDAO , getCardRate , card rate :0.0
4 , 06/11/2008 15:34:32:856 , RpDAO , getServiceRateForRSF , Exited
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:856 , RpDAO , getGuarStartDate , Exited
4 , 06/11/2008 15:34:32:856 , RpDAO , getGuarStartDate , application.getAppRefNo() :null
4 , 06/11/2008 15:34:32:856 , RpDAO , getGuarStartDate , application.getCgpan() :CG200303118TC
4 , 06/11/2008 15:34:32:856 , RpDAO , updateIdForExcess , Exited
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , Days = 1576
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , Service Fee Amount = 0.0
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , From Date = Sun Apr 01 15:34:32 IST 2007
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateServiceFee , To Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateAllServiceFee , After calculating service fee for application:CG200303118TC
4 , 06/11/2008 15:34:32:856 , RpDAO , calculateAllServiceFee , Before calculating service fee for application:CG200303122TC
4 , 06/11/2008 15:34:32:856 , AdminDAO , getParameter , Entered
4 , 06/11/2008 15:34:32:872 , AdminDAO , getParameter , Exited
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , Entering
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , application.getScheme() RSF
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , Current Year = 2008
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , Current Month = 10
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , Current Date = 6
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , As On Date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:872 , RpDAO , calculateServiceFee , CGPAN = CG200303122TC
4 , 06/11/2008 15:34:32:872 , RpProcessor , isServiceFeeCalculated , Entering
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , Entering
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , CGPAN = CG200303122TC
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , As on date = Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , Establishing connection
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , Registering output parameter
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , setting CGPAN = CG200303122TC
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , setting as on date = 2008-03-31
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , Registering output parameter for service fee count
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , Registering output parameter for error messages
4 , 06/11/2008 15:34:32:872 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:919 , RpDAO , getServiceFeeCount , Before executing Service Fee Count
4 , 06/11/2008 15:34:32:919 , RpDAO , getServiceFeeCount , Service Fee Count = 0
4 , 06/11/2008 15:34:32:919 , RpProcessor , isServiceFeeCalculated , Service fee count for CGPAN = CG200303122TC as on Mon Mar 31 15:34:32 IST 2008
4 , 06/11/2008 15:34:32:919 , RpProcessor , isServiceFeeCalculated , Return value = false
4 , 06/11/2008 15:34:32:919 , RpDAO , calculateServiceFee , Service Fee Rate = 0.0
