4 , 23/10/2012 04:46:46:852 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100156201Recovered Amount :0.0
4 , 23/10/2012 04:47:01:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP092019501Approved Application Amount :70000.0
4 , 23/10/2012 04:47:01:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP092019501Claim Applied Amount :59500.0
4 , 23/10/2012 04:47:01:625 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP092019501Recovered Amount :0.0
4 , 23/10/2012 04:47:01:625 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP092019501Default Amount :75000.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091582201Oustanding Amount :60000.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:641 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091582201Approved Application Amount :60000.0
4 , 23/10/2012 04:47:01:641 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100178501Oustanding Amount :58866.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091582201Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100178501Approved Application Amount :60000.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091582201Recovered Amount :0.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100178501Claim Applied Amount :50036.0
4 , 23/10/2012 04:47:01:641 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091582201Default Amount :500000.0
4 , 23/10/2012 04:47:01:656 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100178501Recovered Amount :0.0
4 , 23/10/2012 04:47:01:656 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:656 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100178501Default Amount :30000.0
4 , 23/10/2012 04:47:01:656 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:656 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:656 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:688 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040601Oustanding Amount :25000.0
4 , 23/10/2012 04:47:01:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040601Approved Application Amount :25000.0
4 , 23/10/2012 04:47:01:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040601Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:01:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040601Recovered Amount :0.0
4 , 23/10/2012 04:47:01:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100040601Default Amount :70000.0
4 , 23/10/2012 04:47:01:703 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:719 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:719 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090702201Oustanding Amount :50000.0
4 , 23/10/2012 04:47:01:734 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090702201Approved Application Amount :50000.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091524801Oustanding Amount :50000.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090702201Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091524801Approved Application Amount :50000.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090702201Recovered Amount :0.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091524801Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090702201Default Amount :60000.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091524801Recovered Amount :0.0
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091524801Default Amount :58866.0
4 , 23/10/2012 04:47:01:734 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:734 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:750 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:766 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091166901Oustanding Amount :50000.0
4 , 23/10/2012 04:47:01:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091166901Approved Application Amount :50000.0
4 , 23/10/2012 04:47:01:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091166901Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:01:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091166901Recovered Amount :0.0
4 , 23/10/2012 04:47:01:781 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091166901Default Amount :25000.0
4 , 23/10/2012 04:47:01:781 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:781 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:828 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:828 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:828 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101340901Oustanding Amount :60000.0
4 , 23/10/2012 04:47:01:844 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005801Oustanding Amount :19769.0
4 , 23/10/2012 04:47:01:844 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101340901Approved Application Amount :60000.0
4 , 23/10/2012 04:47:01:844 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005801Approved Application Amount :47500.0
4 , 23/10/2012 04:47:01:844 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101340901Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:01:844 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:844 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005801Claim Applied Amount :14827.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101340901Recovered Amount :0.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091220901Oustanding Amount :50000.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005801Recovered Amount :0.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101340901Default Amount :50000.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091220901Approved Application Amount :50000.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP090005801Default Amount :50000.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091220901Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:859 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091220901Recovered Amount :0.0
4 , 23/10/2012 04:47:01:859 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091220901Default Amount :50000.0
4 , 23/10/2012 04:47:01:859 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:875 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:937 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:937 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091237701Oustanding Amount :50000.0
4 , 23/10/2012 04:47:01:937 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091237701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:01:937 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:937 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091237701Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:01:937 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100988201Oustanding Amount :701064.0
4 , 23/10/2012 04:47:01:953 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:01:953 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091237701Recovered Amount :0.0
4 , 23/10/2012 04:47:01:953 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100988201Approved Application Amount :794000.0
4 , 23/10/2012 04:47:01:953 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189801Oustanding Amount :50000.0
4 , 23/10/2012 04:47:01:953 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091237701Default Amount :60000.0
4 , 23/10/2012 04:47:01:953 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100988201Claim Applied Amount :701064.0
4 , 23/10/2012 04:47:01:968 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189801Approved Application Amount :50000.0
4 , 23/10/2012 04:47:01:968 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:968 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100988201Recovered Amount :0.0
4 , 23/10/2012 04:47:01:968 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189801Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:01:968 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:984 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100988201Default Amount :19769.0
4 , 23/10/2012 04:47:01:984 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189801Recovered Amount :0.0
4 , 23/10/2012 04:47:01:984 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:984 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189801Default Amount :50000.0
4 , 23/10/2012 04:47:01:984 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:01:984 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:01:984 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:046 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100892101Oustanding Amount :25000.0
4 , 23/10/2012 04:47:02:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100892101Approved Application Amount :25000.0
4 , 23/10/2012 04:47:02:046 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100892101Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100892101Recovered Amount :0.0
4 , 23/10/2012 04:47:02:062 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100892101Default Amount :50000.0
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101733901Oustanding Amount :350000.0
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101733901Approved Application Amount :350000.0
4 , 23/10/2012 04:47:02:062 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:062 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101733901Claim Applied Amount :262500.0
4 , 23/10/2012 04:47:02:062 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101519801Oustanding Amount :60000.0
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101733901Recovered Amount :0.0
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101519801Approved Application Amount :60000.0
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101733901Default Amount :701064.0
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101519801Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101519801Recovered Amount :0.0
4 , 23/10/2012 04:47:02:078 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101519801Default Amount :50000.0
4 , 23/10/2012 04:47:02:078 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:078 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:140 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:140 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS070084401Oustanding Amount :1689306.3900000001
4 , 23/10/2012 04:47:02:140 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS070084401Approved Application Amount :1800000.0
4 , 23/10/2012 04:47:02:140 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS070084401Claim Applied Amount :1335913.1400000001
4 , 23/10/2012 04:47:02:156 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS070084401Recovered Amount :0.0
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100535801Oustanding Amount :12000.0
4 , 23/10/2012 04:47:02:156 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS070084401Default Amount :25000.0
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100535801Approved Application Amount :12000.0
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996701Oustanding Amount :27396.0
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100535801Claim Applied Amount :10200.0
4 , 23/10/2012 04:47:02:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:02:171 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100535801Recovered Amount :0.0
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996701Claim Applied Amount :23305.0
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100535801Default Amount :350000.0
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996701Recovered Amount :0.0
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996701Default Amount :60000.0
4 , 23/10/2012 04:47:02:171 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:171 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:171 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:218 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091996501Oustanding Amount :70000.0
4 , 23/10/2012 04:47:02:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091996501Approved Application Amount :70000.0
4 , 23/10/2012 04:47:02:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091996501Claim Applied Amount :63750.0
4 , 23/10/2012 04:47:02:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091996501Recovered Amount :0.0
4 , 23/10/2012 04:47:02:234 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091996501Default Amount :1689306.3900000001
4 , 23/10/2012 04:47:02:249 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:02:249 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:02:249 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:249 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:02:249 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091885301Oustanding Amount :252721.0
