4 , 12/11/2008 11:50:05:462 , AdminDAO , getParameter , Entered
4 , 13/11/2008 15:59:26:296 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Recovered Amount :0.0
4 , 13/11/2008 15:59:26:296 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053501Default Amount :75763.0
4 , 13/11/2008 15:59:26:296 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:296 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:312 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Oustanding Amount :52850.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Approved Application Amount :87500.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Claim Applied Amount :39638.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Recovered Amount :0.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010012801Default Amount :52850.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:312 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:312 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053201Oustanding Amount :40000.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053201Approved Application Amount :40000.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053201Claim Applied Amount :26387.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053201Recovered Amount :19000.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010053201Default Amount :40000.0
4 , 13/11/2008 15:59:26:312 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:312 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:327 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AP040018701Oustanding Amount :81000.0
4 , 13/11/2008 15:59:26:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AP040018701Approved Application Amount :81000.0
4 , 13/11/2008 15:59:26:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AP040018701Claim Applied Amount :59000.0
4 , 13/11/2008 15:59:26:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AP040018701Recovered Amount :6000.0
4 , 13/11/2008 15:59:26:327 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AP040018701Default Amount :81000.0
4 , 13/11/2008 15:59:26:327 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:327 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:343 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Oustanding Amount :60500.0
4 , 13/11/2008 15:59:26:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Approved Application Amount :80000.0
4 , 13/11/2008 15:59:26:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Claim Applied Amount :45375.0
4 , 13/11/2008 15:59:26:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Recovered Amount :0.0
4 , 13/11/2008 15:59:26:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020004301Default Amount :60500.0
4 , 13/11/2008 15:59:26:343 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:343 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:359 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AS040001401Oustanding Amount :502630.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AS040001401Approved Application Amount :904000.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AS040001401Claim Applied Amount :904000.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AS040001401Recovered Amount :0.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06AS040001401Default Amount :502630.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:359 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:359 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN040008801Oustanding Amount :2500000.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN040008801Approved Application Amount :2500000.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN040008801Claim Applied Amount :1875000.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN040008801Recovered Amount :0.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN040008801Default Amount :2500000.0
4 , 13/11/2008 15:59:26:359 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:359 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:374 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Oustanding Amount :9000.0
4 , 13/11/2008 15:59:26:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Approved Application Amount :9000.0
4 , 13/11/2008 15:59:26:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Claim Applied Amount :6750.0
4 , 13/11/2008 15:59:26:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Recovered Amount :0.0
4 , 13/11/2008 15:59:26:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014601Default Amount :9000.0
4 , 13/11/2008 15:59:26:374 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:374 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:390 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Oustanding Amount :12839.0
4 , 13/11/2008 15:59:26:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Approved Application Amount :20000.0
4 , 13/11/2008 15:59:26:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Claim Applied Amount :9629.0
4 , 13/11/2008 15:59:26:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Recovered Amount :0.0
4 , 13/11/2008 15:59:26:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015801Default Amount :12839.0
4 , 13/11/2008 15:59:26:390 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:390 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:405 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014001Oustanding Amount :8233.0
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014001Approved Application Amount :9000.0
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014001Claim Applied Amount :6175.0
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014001Recovered Amount :0.0
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010014001Default Amount :8233.0
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:405 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:405 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP040115501Oustanding Amount :50000.0
4 , 13/11/2008 15:59:26:405 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP040115501Approved Application Amount :50000.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP040115501Claim Applied Amount :37500.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP040115501Recovered Amount :0.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP040115501Default Amount :50000.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:421 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:421 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Oustanding Amount :18197.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Approved Application Amount :25000.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Claim Applied Amount :13648.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Recovered Amount :0.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Default Amount :18197.0
4 , 13/11/2008 15:59:26:421 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:421 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:437 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Oustanding Amount :8337.0
4 , 13/11/2008 15:59:26:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Approved Application Amount :9000.0
4 , 13/11/2008 15:59:26:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Claim Applied Amount :6253.0
4 , 13/11/2008 15:59:26:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Recovered Amount :0.0
4 , 13/11/2008 15:59:26:437 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015601Default Amount :8337.0
4 , 13/11/2008 15:59:26:437 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:437 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:452 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003001Oustanding Amount :40000.0
4 , 13/11/2008 15:59:26:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003001Approved Application Amount :40000.0
4 , 13/11/2008 15:59:26:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003001Claim Applied Amount :25754.0
4 , 13/11/2008 15:59:26:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003001Recovered Amount :19500.0
4 , 13/11/2008 15:59:26:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003001Default Amount :40000.0
4 , 13/11/2008 15:59:26:452 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:452 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 15:59:26:468 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016501Oustanding Amount :25000.0
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016501Approved Application Amount :25000.0
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016501Claim Applied Amount :13256.0
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016501Recovered Amount :10000.0
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016501Default Amount :25000.0
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 15:59:26:468 , ClaimsProcessor , getClaimProcessingDetails() , Exited
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010005101
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010022701
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010007301
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010004901
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010007801
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010006901
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :001500060000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05OR020004601
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP030011201
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000500380000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010008201
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ###################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , ##################
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , memId :000100040000
4 , 13/11/2008 15:59:26:468 , ClaimAction , displayClaimApproval() , claimrefnumber :CL05MP010007601
