2 , 24/11/2008 15:03:08:224 , CPDAO , getAppRefNumber() , Entered
	at com.evermind.server.http.ResourceFilterChain.doFilter(ResourceFilterChain.java:65)
	at oracle.security.jazn.oc4j.JAZNFilter.doFilter(Unknown Source)
	at com.evermind.server.http.ServletRequestDispatcher.invoke(ServletRequestDispatcher.java:604)
	at com.evermind.server.http.ServletRequestDispatcher.forwardInternal(ServletRequestDispatcher.java:317)
	at com.evermind.server.http.HttpRequestHandler.processRequest(HttpRequestHandler.java:790)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:270)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:112)
	at com.evermind.util.ReleasableResourcePooledExecutor$MyWorker.run(ReleasableResourcePooledExecutor.java:186)
	at java.lang.Thread.run(Thread.java:534)
2 , 17/12/2008 15:33:11:495 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 15:37:46:810 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 15:46:56:393 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 15:47:15:154 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 15:47:34:414 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 15:51:52:468 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 16:14:56:790 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 16:31:19:988 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 16:33:40:512 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 17:39:16:382 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 17:43:16:019 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:03:18:455 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:07:09:156 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:09:46:535 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:12:44:536 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:16:04:080 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:18:46:701 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:28:53:711 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 18:33:18:210 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:08:12:118 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:24:32:368 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:28:03:353 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:33:18:033 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:38:24:555 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:44:07:319 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:47:33:990 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:55:34:020 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:57:00:805 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 19:59:26:572 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:01:15:565 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:02:27:550 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:05:13:228 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:06:01:488 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:07:58:059 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:12:16:858 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 17/12/2008 20:37:42:633 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:17:11:723 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:18:59:641 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:21:25:725 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:23:40:380 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:24:31:821 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:27:41:435 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:28:28:483 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:29:55:621 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:32:19:032 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 10:36:35:707 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 15:34:58:808 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 16:01:12:609 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 16:30:57:202 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 16:44:46:143 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 16:59:30:480 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 17:06:16:600 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 17:07:38:758 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 17:13:27:137 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 17:18:13:168 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 18/12/2008 17:34:19:273 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 19/12/2008 10:20:34:221 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 19/12/2008 17:52:11:464 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 22/12/2008 16:35:19:465 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 22/12/2008 16:36:09:125 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 11:19:13:705 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 11:37:02:307 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 11:49:40:954 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 12:04:41:087 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 12:12:36:196 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 14:10:08:063 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 23/12/2008 14:24:17:175 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 11:17:49:167 , AdminDAO , checkValidUserLogin() , SP returns a 1 in checking User Login. Error code is :Demo User cannot log into Intranet
2 , 30/12/2008 11:18:04:856 , RegDAO , getMemberDetailsNew , ORA-06550: line 1, column 13:
PLS-00201: identifier 'FUNCGETDETAILSFORMEMBERNEW' must be declared
ORA-06550: line 1, column 7:
PL/SQL: Statement ignored

java.sql.SQLException: ORA-06550: line 1, column 13:
PLS-00201: identifier 'FUNCGETDETAILSFORMEMBERNEW' must be declared
ORA-06550: line 1, column 7:
PL/SQL: Statement ignored

	at oracle.jdbc.dbaccess.DBError.throwSqlException(DBError.java:189)
	at oracle.jdbc.ttc7.TTIoer.processError(TTIoer.java:242)
	at oracle.jdbc.ttc7.Oall7.receive(Oall7.java:554)
	at oracle.jdbc.ttc7.TTC7Protocol.doOall7(TTC7Protocol.java)
	at oracle.jdbc.ttc7.TTC7Protocol.parseExecuteFetch(TTC7Protocol.java:888)
	at oracle.jdbc.driver.OracleStatement.executeNonQuery(OracleStatement.java:2076)
	at oracle.jdbc.driver.OracleStatement.doExecuteOther(OracleStatement.java:1987)
	at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:2697)
	at oracle.jdbc.driver.OraclePreparedStatement.executeUpdate(OraclePreparedStatement.java:457)
	at oracle.jdbc.driver.OraclePreparedStatement.execute(OraclePreparedStatement.java:531)
	at com.cgtsi.registration.RegistrationDAO.getMemberDetailsNew(RegistrationDAO.java:1401)
	at com.cgtsi.registration.Registration.getMemberDetailsNew(Registration.java:382)
	at com.cgtsi.action.LoginAction.login(LoginAction.java:82)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java)
	at org.apache.struts.actions.DispatchAction.dispatchMethod(DispatchAction.java:280)
	at org.apache.struts.actions.DispatchAction.execute(DispatchAction.java:216)
	at org.apache.struts.action.RequestProcessor.processActionPerform(RequestProcessor.java:484)
	at org.apache.struts.action.RequestProcessor.process(RequestProcessor.java:274)
	at org.apache.struts.action.ActionServlet.process(ActionServlet.java:1485)
	at org.apache.struts.action.ActionServlet.doPost(ActionServlet.java:527)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:760)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:853)
	at com.evermind.server.http.ResourceFilterChain.doFilter(ResourceFilterChain.java:65)
	at oracle.security.jazn.oc4j.JAZNFilter.doFilter(Unknown Source)
	at com.evermind.server.http.ServletRequestDispatcher.invoke(ServletRequestDispatcher.java:604)
	at com.evermind.server.http.ServletRequestDispatcher.forwardInternal(ServletRequestDispatcher.java:317)
	at com.evermind.server.http.HttpRequestHandler.processRequest(HttpRequestHandler.java:790)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:270)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:112)
	at com.evermind.util.ReleasableResourcePooledExecutor$MyWorker.run(ReleasableResourcePooledExecutor.java:192)
	at java.lang.Thread.run(Thread.java:534)
2 , 30/12/2008 11:18:35:624 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 11:40:56:611 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 12:13:30:492 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 16:45:20:867 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 16:48:04:995 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 17:14:26:553 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 17:14:26:647 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 19:08:15:963 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
2 , 30/12/2008 19:13:54:574 , CommonDAO , updateLastLoginDate , Error code and errors are: 0 null
java.sql.SQLException: ORA-02019: connection description for remote database not found

	at oracle.jdbc.dbaccess.DBError.throwSqlException(DBError.java:189)
	at oracle.jdbc.ttc7.TTIoer.processError(TTIoer.java:242)
	at oracle.jdbc.ttc7.Oall7.receive(Oall7.java:554)
	at oracle.jdbc.ttc7.TTC7Protocol.doOall7(TTC7Protocol.java)
	at oracle.jdbc.ttc7.TTC7Protocol.parseExecuteDescribe(TTC7Protocol.java:677)
	at oracle.jdbc.driver.OracleStatement.doExecuteQuery(OracleStatement.java:2371)
	at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:2660)
	at oracle.jdbc.driver.OraclePreparedStatement.executeUpdate(OraclePreparedStatement.java:457)
	at oracle.jdbc.driver.OraclePreparedStatement.executeQuery(OraclePreparedStatement.java:387)
	at com.cgtsi.reports.ReportDAO.monthlyProgressReport(ReportDAO.java:27545)
	at com.cgtsi.reports.ReportManager.getMonthlyProgressReport(ReportManager.java:2321)
	at com.cgtsi.action.ReportsAction.progressReport(ReportsAction.java:2863)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java)
	at org.apache.struts.actions.DispatchAction.dispatchMethod(DispatchAction.java:280)
	at org.apache.struts.actions.DispatchAction.execute(DispatchAction.java:216)
	at org.apache.struts.action.RequestProcessor.processActionPerform(RequestProcessor.java:484)
	at org.apache.struts.action.RequestProcessor.process(RequestProcessor.java:274)
	at org.apache.struts.action.ActionServlet.process(ActionServlet.java:1485)
	at org.apache.struts.action.ActionServlet.doPost(ActionServlet.java:527)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:760)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:853)
	at com.evermind.server.http.ResourceFilterChain.doFilter(ResourceFilterChain.java:65)
	at oracle.security.jazn.oc4j.JAZNFilter.doFilter(Unknown Source)
	at com.evermind.server.http.ServletRequestDispatcher.invoke(ServletRequestDispatcher.java:604)
	at com.evermind.server.http.ServletRequestDispatcher.forwardInternal(ServletRequestDispatcher.java:317)
	at com.evermind.server.http.HttpRequestHandler.processRequest(HttpRequestHandler.java:790)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:270)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:112)
	at com.evermind.util.ReleasableResourcePooledExecutor$MyWorker.run(ReleasableResourcePooledExecutor.java:192)
	at java.lang.Thread.run(Thread.java:534)
java.sql.SQLException: ORA-00923: FROM keyword not found where expected

	at oracle.jdbc.dbaccess.DBError.throwSqlException(DBError.java:189)
	at oracle.jdbc.ttc7.TTIoer.processError(TTIoer.java:242)
	at oracle.jdbc.ttc7.Oall7.receive(Oall7.java:554)
	at oracle.jdbc.ttc7.TTC7Protocol.doOall7(TTC7Protocol.java)
	at oracle.jdbc.ttc7.TTC7Protocol.parseExecuteDescribe(TTC7Protocol.java:677)
	at oracle.jdbc.driver.OracleStatement.doExecuteQuery(OracleStatement.java:2371)
	at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:2660)
	at oracle.jdbc.driver.OraclePreparedStatement.executeUpdate(OraclePreparedStatement.java:457)
	at oracle.jdbc.driver.OraclePreparedStatement.executeQuery(OraclePreparedStatement.java:387)
	at com.cgtsi.reports.ReportDAO.getGFAllocatedReportDetails(ReportDAO.java:10165)
	at com.cgtsi.reports.ReportManager.getGFAllocatedReportDetails(ReportManager.java:2193)
	at com.cgtsi.action.ReportsAction.gfAllocatedReportDetails(ReportsAction.java:6692)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java)
	at org.apache.struts.actions.DispatchAction.dispatchMethod(DispatchAction.java:280)
	at org.apache.struts.actions.DispatchAction.execute(DispatchAction.java:216)
	at org.apache.struts.action.RequestProcessor.processActionPerform(RequestProcessor.java:484)
	at org.apache.struts.action.RequestProcessor.process(RequestProcessor.java:274)
	at org.apache.struts.action.ActionServlet.process(ActionServlet.java:1485)
	at org.apache.struts.action.ActionServlet.doGet(ActionServlet.java:509)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:740)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:853)
	at com.evermind.server.http.ResourceFilterChain.doFilter(ResourceFilterChain.java:65)
	at oracle.security.jazn.oc4j.JAZNFilter.doFilter(Unknown Source)
	at com.evermind.server.http.ServletRequestDispatcher.invoke(ServletRequestDispatcher.java:604)
	at com.evermind.server.http.ServletRequestDispatcher.forwardInternal(ServletRequestDispatcher.java:317)
	at com.evermind.server.http.HttpRequestHandler.processRequest(HttpRequestHandler.java:790)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:270)
	at com.evermind.server.http.HttpRequestHandler.run(HttpRequestHandler.java:112)
	at com.evermind.util.ReleasableResourcePooledExecutor$MyWorker.run(ReleasableResourcePooledExecutor.java:192)
	at java.lang.Thread.run(Thread.java:534)
com.cgtsi.common.DatabaseException
	at com.cgtsi.application.ApplicationDAO.updateApplicationStatus(ApplicationDAO.java:10331)
	at com.cgtsi.application.ApplicationProcessor.updateApplicationsStatus(ApplicationProcessor.java:2277)
	at com.cgtsi.action.ApplicationProcessingAction.afterApprovalApps(ApplicationProcessingAction.java:6965)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:324)
	at org.apache.struts.actions.DispatchAction.dispatchMethod(DispatchAction.java:280)
	at org.apache.struts.actions.DispatchAction.execute(DispatchAction.java:216)
	at org.apache.struts.action.RequestProcessor.processActionPerform(RequestProcessor.java:484)
