4 , 11/11/2008 17:02:44:478 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:149 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:149 , ApplicationDAO , getPartApplication , Entered. Memory : 4513360
4 , 11/11/2008 17:45:26:165 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:180 , ApplicationDAO , getPartApplication , Exited. Memory : 2960392
4 , 11/11/2008 17:45:26:180 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:227 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:258 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:258 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:30000.0
4 , 11/11/2008 17:45:26:258 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:30000.0
4 , 11/11/2008 17:45:26:258 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:258 , ApplicationDAO , getPartApplication , Entered. Memory : 6319376
4 , 11/11/2008 17:45:26:290 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:290 , ApplicationDAO , getPartApplication , Exited. Memory : 4788736
4 , 11/11/2008 17:45:26:290 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:336 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:336 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:336 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:47280.0
4 , 11/11/2008 17:45:26:336 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:47280.0
4 , 11/11/2008 17:45:26:336 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:336 , ApplicationDAO , getPartApplication , Entered. Memory : 4369328
4 , 11/11/2008 17:45:26:368 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:368 , ApplicationDAO , getPartApplication , Exited. Memory : 2843144
4 , 11/11/2008 17:45:26:368 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:446 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:461 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:461 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:26:461 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:26:461 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:461 , ApplicationDAO , getPartApplication , Entered. Memory : 6176824
4 , 11/11/2008 17:45:26:477 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:477 , ApplicationDAO , getPartApplication , Exited. Memory : 4638992
4 , 11/11/2008 17:45:26:493 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:540 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:540 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:540 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:700000.0
4 , 11/11/2008 17:45:26:540 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:700000.0
4 , 11/11/2008 17:45:26:540 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:540 , ApplicationDAO , getPartApplication , Entered. Memory : 4207648
4 , 11/11/2008 17:45:26:587 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:587 , ApplicationDAO , getPartApplication , Exited. Memory : 8814456
4 , 11/11/2008 17:45:26:587 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:633 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:649 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:649 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:26:649 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:26:649 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:649 , ApplicationDAO , getPartApplication , Entered. Memory : 8404608
4 , 11/11/2008 17:45:26:665 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:680 , ApplicationDAO , getPartApplication , Exited. Memory : 6851496
4 , 11/11/2008 17:45:26:680 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:727 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:727 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:727 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:55000.0
4 , 11/11/2008 17:45:26:727 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:55000.0
4 , 11/11/2008 17:45:26:727 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:727 , ApplicationDAO , getPartApplication , Entered. Memory : 6405664
4 , 11/11/2008 17:45:26:790 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:790 , ApplicationDAO , getPartApplication , Exited. Memory : 8812904
4 , 11/11/2008 17:45:26:790 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:837 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:837 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:837 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:44800.0
4 , 11/11/2008 17:45:26:837 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:44800.0
4 , 11/11/2008 17:45:26:837 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:837 , ApplicationDAO , getPartApplication , Entered. Memory : 8394424
4 , 11/11/2008 17:45:26:868 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:868 , ApplicationDAO , getPartApplication , Exited. Memory : 6850048
4 , 11/11/2008 17:45:26:868 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:26:930 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:26:930 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:26:930 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:47500.0
4 , 11/11/2008 17:45:26:930 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:47500.0
4 , 11/11/2008 17:45:26:930 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:26:930 , ApplicationDAO , getPartApplication , Entered. Memory : 6431008
4 , 11/11/2008 17:45:26:993 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:26:993 , ApplicationDAO , getPartApplication , Exited. Memory : 8810576
4 , 11/11/2008 17:45:26:993 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:040 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:040 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:040 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:95000.0
4 , 11/11/2008 17:45:27:040 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:95000.0
4 , 11/11/2008 17:45:27:055 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:055 , ApplicationDAO , getPartApplication , Entered. Memory : 8414680
4 , 11/11/2008 17:45:27:071 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:071 , ApplicationDAO , getPartApplication , Exited. Memory : 6868248
4 , 11/11/2008 17:45:27:071 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:134 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:134 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:134 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:27:134 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:27:134 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:134 , ApplicationDAO , getPartApplication , Entered. Memory : 6447120
4 , 11/11/2008 17:45:27:181 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:181 , ApplicationDAO , getPartApplication , Exited. Memory : 8808000
4 , 11/11/2008 17:45:27:181 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:227 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:243 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:243 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:175000.0
4 , 11/11/2008 17:45:27:243 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:175000.0
4 , 11/11/2008 17:45:27:243 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:243 , ApplicationDAO , getPartApplication , Entered. Memory : 8412016
4 , 11/11/2008 17:45:27:259 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:274 , ApplicationDAO , getPartApplication , Exited. Memory : 6857400
4 , 11/11/2008 17:45:27:274 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:321 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:321 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:321 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:27:321 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:27:321 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:321 , ApplicationDAO , getPartApplication , Entered. Memory : 6444184
4 , 11/11/2008 17:45:27:368 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:384 , ApplicationDAO , getPartApplication , Exited. Memory : 8803648
4 , 11/11/2008 17:45:27:384 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:431 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:431 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:431 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:27:431 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:27:431 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:431 , ApplicationDAO , getPartApplication , Entered. Memory : 8409208
4 , 11/11/2008 17:45:27:462 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:462 , ApplicationDAO , getPartApplication , Exited. Memory : 6864112
4 , 11/11/2008 17:45:27:462 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:524 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:524 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:524 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:87500.0
4 , 11/11/2008 17:45:27:524 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:87500.0
4 , 11/11/2008 17:45:27:524 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:524 , ApplicationDAO , getPartApplication , Entered. Memory : 6441392
4 , 11/11/2008 17:45:27:571 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:571 , ApplicationDAO , getPartApplication , Exited. Memory : 8802936
4 , 11/11/2008 17:45:27:571 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:618 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:634 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:634 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:162000.0
4 , 11/11/2008 17:45:27:634 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:162000.0
4 , 11/11/2008 17:45:27:634 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:634 , ApplicationDAO , getPartApplication , Entered. Memory : 8407224
4 , 11/11/2008 17:45:27:649 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:665 , ApplicationDAO , getPartApplication , Exited. Memory : 6860776
4 , 11/11/2008 17:45:27:665 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:712 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:712 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:728 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:27:728 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:27:728 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:728 , ApplicationDAO , getPartApplication , Entered. Memory : 6431592
4 , 11/11/2008 17:45:27:774 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:774 , ApplicationDAO , getPartApplication , Exited. Memory : 8805288
4 , 11/11/2008 17:45:27:774 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:821 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:821 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:821 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:30000.0
4 , 11/11/2008 17:45:27:821 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:30000.0
4 , 11/11/2008 17:45:27:821 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:821 , ApplicationDAO , getPartApplication , Entered. Memory : 8389600
4 , 11/11/2008 17:45:27:853 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:853 , ApplicationDAO , getPartApplication , Exited. Memory : 6842912
4 , 11/11/2008 17:45:27:853 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:27:900 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:27:915 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:27:915 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:37500.0
4 , 11/11/2008 17:45:27:915 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:37500.0
4 , 11/11/2008 17:45:27:915 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:27:915 , ApplicationDAO , getPartApplication , Entered. Memory : 6421816
4 , 11/11/2008 17:45:27:962 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:27:962 , ApplicationDAO , getPartApplication , Exited. Memory : 8802128
4 , 11/11/2008 17:45:27:962 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:28:009 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:28:025 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:28:025 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:28:025 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:28:025 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:28:025 , ApplicationDAO , getPartApplication , Entered. Memory : 8402640
4 , 11/11/2008 17:45:28:040 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:28:056 , ApplicationDAO , getPartApplication , Exited. Memory : 6856320
4 , 11/11/2008 17:45:28:056 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:28:103 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:28:103 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:28:103 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:47500.0
4 , 11/11/2008 17:45:28:103 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:47500.0
4 , 11/11/2008 17:45:28:103 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:28:103 , ApplicationDAO , getPartApplication , Entered. Memory : 6417432
4 , 11/11/2008 17:45:28:165 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:28:165 , ApplicationDAO , getPartApplication , Exited. Memory : 8800240
4 , 11/11/2008 17:45:28:165 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:28:212 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:28:212 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:28:212 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:5000.0
4 , 11/11/2008 17:45:28:212 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:5000.0
4 , 11/11/2008 17:45:28:212 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:28:212 , ApplicationDAO , getPartApplication , Entered. Memory : 8400600
4 , 11/11/2008 17:45:28:243 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:28:243 , ApplicationDAO , getPartApplication , Exited. Memory : 6852808
4 , 11/11/2008 17:45:28:243 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:28:290 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:28:306 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:28:306 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:20000.0
4 , 11/11/2008 17:45:28:306 , ApplicationProcessor , calApprovedAmount , calApprovedAmt 1:20000.0
4 , 11/11/2008 17:45:28:306 , ApplicationProcessor , getPartApplication , Entered
4 , 11/11/2008 17:45:28:306 , ApplicationDAO , getPartApplication , Entered. Memory : 6423720
4 , 11/11/2008 17:45:28:353 , ApplicationDAO , getPartApplication , values of ssi object set successfully....
4 , 11/11/2008 17:45:28:353 , ApplicationDAO , getPartApplication , Exited. Memory : 8797160
4 , 11/11/2008 17:45:28:353 , ApplicationProcessor , getPartApplication , Exited
4 , 11/11/2008 17:45:28:415 , AdminDAO , getParameter , Entered
4 , 11/11/2008 17:45:28:431 , AdminDAO , getParameter , Exited
4 , 11/11/2008 17:45:28:431 , ApplicationProcessor , calApprovedAmount , calApprovedAmt:40000.0
