5 , 04/05/2012 10:55:33:962 , ApplicationDAO , getTermLoan , values of term loan object set successfully....
5 , 04/05/2012 11:23:27:618 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:621 , ApplicationProcessor , checkDuplicateApplications , approved 34 app ref no 2205060007
5 , 04/05/2012 11:23:27:624 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:627 , ApplicationProcessor , checkDuplicateApplications , approved 35 app ref no 2809070108
5 , 04/05/2012 11:23:27:630 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:633 , ApplicationProcessor , checkDuplicateApplications , approved 36 app ref no 0802080041
5 , 04/05/2012 11:23:27:635 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:636 , ApplicationProcessor , checkDuplicateApplications , approved 37 app ref no 1811060004
5 , 04/05/2012 11:23:27:637 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:638 , ApplicationProcessor , checkDuplicateApplications , approved 38 app ref no 0106060011
5 , 04/05/2012 11:23:27:639 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:640 , ApplicationProcessor , checkDuplicateApplications , approved 39 app ref no 2707060079
5 , 04/05/2012 11:23:27:641 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:27:643 , ApplicationProcessor , checkDuplicateApplications , approved 40 app ref no 3003050046
5 , 04/05/2012 11:23:27:644 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000382
5 , 04/05/2012 11:23:28:744 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 0 app ref no 020512000236
5 , 04/05/2012 11:23:28:823 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000236and 040512000382
5 , 04/05/2012 11:23:28:825 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000236
5 , 04/05/2012 11:23:28:857 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 1 app ref no 020512000238
5 , 04/05/2012 11:23:28:925 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000238and 040512000382
5 , 04/05/2012 11:23:28:927 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000238
5 , 04/05/2012 11:23:28:958 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 2 app ref no 020512000240
5 , 04/05/2012 11:23:29:021 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000240and 040512000382
5 , 04/05/2012 11:23:29:023 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000240
5 , 04/05/2012 11:23:29:056 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 3 app ref no 020512000242
5 , 04/05/2012 11:23:29:328 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000242and 040512000382
5 , 04/05/2012 11:23:29:331 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000242
5 , 04/05/2012 11:23:29:828 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 4 app ref no 020512000246
5 , 04/05/2012 11:23:29:904 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000246and 040512000382
5 , 04/05/2012 11:23:29:905 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000246
5 , 04/05/2012 11:23:29:937 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 5 app ref no 020512000250
5 , 04/05/2012 11:23:30:001 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000250and 040512000382
5 , 04/05/2012 11:23:30:003 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000250
5 , 04/05/2012 11:23:30:035 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 6 app ref no 020512000451
5 , 04/05/2012 11:23:30:095 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :020512000451and 040512000382
5 , 04/05/2012 11:23:30:097 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching020512000451
5 , 04/05/2012 11:23:30:133 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 7 app ref no 030512000325
5 , 04/05/2012 11:23:30:193 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :030512000325and 040512000382
5 , 04/05/2012 11:23:30:195 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching030512000325
5 , 04/05/2012 11:23:30:225 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 8 app ref no 030512000345
5 , 04/05/2012 11:23:30:285 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :030512000345and 040512000382
5 , 04/05/2012 11:23:30:288 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching030512000345
5 , 04/05/2012 11:23:30:319 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 9 app ref no 030512000363
5 , 04/05/2012 11:23:30:386 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :030512000363and 040512000382
5 , 04/05/2012 11:23:30:388 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching030512000363
5 , 04/05/2012 11:23:30:419 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 10 app ref no 040512000002
5 , 04/05/2012 11:23:30:483 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :040512000002and 040512000382
5 , 04/05/2012 11:23:30:485 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching040512000002
5 , 04/05/2012 11:23:30:517 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 11 app ref no 040512000007
5 , 04/05/2012 11:23:31:220 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :040512000007and 040512000382
5 , 04/05/2012 11:23:31:223 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching040512000007
5 , 04/05/2012 11:23:31:260 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 12 app ref no 040512000112
5 , 04/05/2012 11:23:31:319 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :040512000112and 040512000382
5 , 04/05/2012 11:23:31:321 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching040512000112
5 , 04/05/2012 11:23:31:353 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 13 app ref no 040512000377
5 , 04/05/2012 11:23:31:413 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :040512000377and 040512000382
5 , 04/05/2012 11:23:31:415 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching040512000377
5 , 04/05/2012 11:23:31:446 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 15 app ref no 040512000387
5 , 04/05/2012 11:23:31:513 , ApplicationProcessor , checkDuplicateApplications , state and district are same for :040512000387and 040512000382
5 , 04/05/2012 11:23:31:514 , ApplicationProcessor , checkDuplicateApplications , Rem Pending First Name :BABU 
5 , 04/05/2012 11:23:31:516 , ApplicationProcessor , checkDuplicateApplications , PEnding First Name :SUZITO
5 , 04/05/2012 11:23:31:517 , ApplicationProcessor , checkDuplicateApplications , Rem Pending Middle Name :HASSAN
5 , 04/05/2012 11:23:31:519 , ApplicationProcessor , checkDuplicateApplications , Rem Pending  Address :HOUSE NO.41, INDONA, DAVORLIM
5 , 04/05/2012 11:23:31:520 , ApplicationProcessor , checkDuplicateApplications , Pending Address :SHOP NO.DP IV, DIANA DAPHNE, SHIRVODEM, MARGAO
5 , 04/05/2012 11:23:31:521 , ApplicationProcessor , checkDuplicateApplications , Approved itpan :ARXPS5046A
5 , 04/05/2012 11:23:31:522 , ApplicationProcessor , checkDuplicateApplications , remaining Pending itpan :AMWPM0699K
5 , 04/05/2012 11:23:31:523 , ApplicationProcessor , checkDuplicateApplications , valid format are same for :040512000387and 040512000382
5 , 04/05/2012 11:23:31:525 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :040512000387and 040512000382
5 , 04/05/2012 11:23:31:526 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching040512000387
5 , 04/05/2012 11:23:31:556 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 16 app ref no 0806060023
5 , 04/05/2012 11:23:31:615 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :0806060023and 040512000382
5 , 04/05/2012 11:23:31:617 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching0806060023
5 , 04/05/2012 11:23:31:648 , ApplicationProcessor , checkDuplicateApplications , pending 14 checking with pending 17 app ref no 2707060079
5 , 04/05/2012 11:23:31:710 , ApplicationProcessor , checkDuplicateApplications , state and district are not same for :2707060079and 040512000382
5 , 04/05/2012 11:23:31:713 , ApplicationProcessor , checkDuplicateApplications , pending  checking with pending  app ref no not all matching2707060079
5 , 04/05/2012 11:23:31:715 , ApplicationProcessor , checkDuplicateApplications , before checking with Approved Applications
5 , 04/05/2012 11:23:31:716 , ApplicationProcessor , checkDuplicateApplications , pending 15 app ref no 040512000387
5 , 04/05/2012 11:23:31:717 , ApplicationProcessor , checkDuplicateApplications , approved 0 app ref no 3007070007
5 , 04/05/2012 11:23:31:718 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:719 , ApplicationProcessor , checkDuplicateApplications , approved 1 app ref no 3005070070
5 , 04/05/2012 11:23:31:720 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:722 , ApplicationProcessor , checkDuplicateApplications , approved 2 app ref no 2610040011
5 , 04/05/2012 11:23:31:723 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:724 , ApplicationProcessor , checkDuplicateApplications , approved 3 app ref no 2706060242
5 , 04/05/2012 11:23:31:725 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:728 , ApplicationProcessor , checkDuplicateApplications , approved 4 app ref no 2901070028
5 , 04/05/2012 11:23:31:729 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:730 , ApplicationProcessor , checkDuplicateApplications , approved 5 app ref no 2610070046
5 , 04/05/2012 11:23:31:732 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:733 , ApplicationProcessor , checkDuplicateApplications , approved 6 app ref no 3103050210
5 , 04/05/2012 11:23:31:734 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:735 , ApplicationProcessor , checkDuplicateApplications , approved 7 app ref no 0307060013
5 , 04/05/2012 11:23:31:736 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:737 , ApplicationProcessor , checkDuplicateApplications , approved 8 app ref no 1609050030
5 , 04/05/2012 11:23:31:738 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:740 , ApplicationProcessor , checkDuplicateApplications , approved 9 app ref no 1009030012
5 , 04/05/2012 11:23:31:741 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:742 , ApplicationProcessor , checkDuplicateApplications , approved 10 app ref no 2407060021
5 , 04/05/2012 11:23:31:743 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:744 , ApplicationProcessor , checkDuplicateApplications , approved 11 app ref no 2806070087
5 , 04/05/2012 11:23:31:745 , ApplicationProcessor , checkDuplicateApplications , pending all not matching : 040512000387
5 , 04/05/2012 11:23:31:747 , ApplicationProcessor , checkDuplicateApplications , approved 12 app ref no 2709060098
