4 , 22/10/2012 07:02:45:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478601Claim Applied Amount :28114.0
4 , 22/10/2012 07:03:31:819 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090510801Recovered Amount :0.0
4 , 22/10/2012 07:03:31:821 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090510801Default Amount :50000.0
4 , 22/10/2012 07:03:31:824 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:31:826 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:31:914 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:31:915 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091567701Oustanding Amount :65000.0
4 , 22/10/2012 07:03:31:916 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091567701Approved Application Amount :65000.0
4 , 22/10/2012 07:03:31:917 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091567701Claim Applied Amount :55250.0
4 , 22/10/2012 07:03:31:918 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091567701Recovered Amount :0.0
4 , 22/10/2012 07:03:31:920 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091567701Default Amount :99113.0
4 , 22/10/2012 07:03:31:921 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:31:922 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:31:984 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:31:991 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570301Oustanding Amount :60000.0
4 , 22/10/2012 07:03:31:994 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570301Approved Application Amount :60000.0
4 , 22/10/2012 07:03:31:997 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570301Claim Applied Amount :51000.0
4 , 22/10/2012 07:03:31:999 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570301Recovered Amount :0.0
4 , 22/10/2012 07:03:32:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091570301Default Amount :65000.0
4 , 22/10/2012 07:03:32:004 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:007 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:074 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:081 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA070094001Oustanding Amount :18927.0
4 , 22/10/2012 07:03:32:084 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA070094001Approved Application Amount :25000.0
4 , 22/10/2012 07:03:32:086 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA070094001Claim Applied Amount :17767.0
4 , 22/10/2012 07:03:32:093 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA070094001Recovered Amount :0.0
4 , 22/10/2012 07:03:32:095 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA070094001Default Amount :60000.0
4 , 22/10/2012 07:03:32:098 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:101 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:164 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996901Oustanding Amount :50000.0
4 , 22/10/2012 07:03:32:169 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996901Approved Application Amount :50000.0
4 , 22/10/2012 07:03:32:171 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996901Claim Applied Amount :42500.0
4 , 22/10/2012 07:03:32:172 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996901Recovered Amount :0.0
4 , 22/10/2012 07:03:32:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090996901Default Amount :18927.0
4 , 22/10/2012 07:03:32:175 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:177 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:263 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:266 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956201Oustanding Amount :50000.0
4 , 22/10/2012 07:03:32:269 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956201Approved Application Amount :50000.0
4 , 22/10/2012 07:03:32:272 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956201Claim Applied Amount :42500.0
4 , 22/10/2012 07:03:32:275 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956201Recovered Amount :0.0
4 , 22/10/2012 07:03:32:277 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956201Default Amount :50000.0
4 , 22/10/2012 07:03:32:280 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:283 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:350 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100391901Oustanding Amount :300000.0
4 , 22/10/2012 07:03:32:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100391901Approved Application Amount :300000.0
4 , 22/10/2012 07:03:32:359 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100391901Claim Applied Amount :300000.0
4 , 22/10/2012 07:03:32:361 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100391901Recovered Amount :0.0
4 , 22/10/2012 07:03:32:364 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100391901Default Amount :50000.0
4 , 22/10/2012 07:03:32:367 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:370 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:433 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:436 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823401Oustanding Amount :25000.0
4 , 22/10/2012 07:03:32:438 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823401Approved Application Amount :25000.0
4 , 22/10/2012 07:03:32:441 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823401Claim Applied Amount :25000.0
4 , 22/10/2012 07:03:32:443 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823401Recovered Amount :0.0
4 , 22/10/2012 07:03:32:446 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823401Default Amount :300000.0
4 , 22/10/2012 07:03:32:448 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:451 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:516 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:519 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091186801Oustanding Amount :50000.0
4 , 22/10/2012 07:03:32:522 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091186801Approved Application Amount :50000.0
4 , 22/10/2012 07:03:32:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091186801Claim Applied Amount :42500.0
4 , 22/10/2012 07:03:32:527 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091186801Recovered Amount :0.0
4 , 22/10/2012 07:03:32:530 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091186801Default Amount :25000.0
4 , 22/10/2012 07:03:32:532 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:534 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:601 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:604 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101103101Oustanding Amount :6900.0
4 , 22/10/2012 07:03:32:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101103101Approved Application Amount :6900.0
4 , 22/10/2012 07:03:32:609 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101103101Claim Applied Amount :5363.0
4 , 22/10/2012 07:03:32:612 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101103101Recovered Amount :0.0
4 , 22/10/2012 07:03:32:615 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101103101Default Amount :50000.0
4 , 22/10/2012 07:03:32:618 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:619 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:684 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:691 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090155701Oustanding Amount :120000.0
4 , 22/10/2012 07:03:32:694 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090155701Approved Application Amount :120000.0
4 , 22/10/2012 07:03:32:697 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090155701Claim Applied Amount :90000.0
4 , 22/10/2012 07:03:32:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090155701Recovered Amount :0.0
4 , 22/10/2012 07:03:32:703 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090155701Default Amount :6900.0
4 , 22/10/2012 07:03:32:705 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:708 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:776 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:779 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101988601Oustanding Amount :95000.0
4 , 22/10/2012 07:03:32:782 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101988601Approved Application Amount :95000.0
4 , 22/10/2012 07:03:32:784 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101988601Claim Applied Amount :64199.0
4 , 22/10/2012 07:03:32:787 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101988601Recovered Amount :0.0
4 , 22/10/2012 07:03:32:797 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101988601Default Amount :120000.0
4 , 22/10/2012 07:03:32:799 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:801 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:877 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:880 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101196201Oustanding Amount :180900.0
4 , 22/10/2012 07:03:32:883 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101196201Approved Application Amount :200000.0
4 , 22/10/2012 07:03:32:885 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101196201Claim Applied Amount :135002.0
4 , 22/10/2012 07:03:32:888 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101196201Recovered Amount :0.0
4 , 22/10/2012 07:03:32:890 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101196201Default Amount :95000.0
4 , 22/10/2012 07:03:32:891 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:892 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:32:966 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:32:969 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532801Oustanding Amount :12000.0
4 , 22/10/2012 07:03:32:971 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532801Approved Application Amount :12000.0
4 , 22/10/2012 07:03:32:974 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532801Claim Applied Amount :10200.0
4 , 22/10/2012 07:03:32:976 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532801Recovered Amount :0.0
4 , 22/10/2012 07:03:32:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100532801Default Amount :180900.0
4 , 22/10/2012 07:03:32:980 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:32:981 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:044 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:047 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090272501Oustanding Amount :120000.0
4 , 22/10/2012 07:03:33:050 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090272501Approved Application Amount :120000.0
4 , 22/10/2012 07:03:33:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090272501Claim Applied Amount :120000.0
4 , 22/10/2012 07:03:33:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090272501Recovered Amount :0.0
4 , 22/10/2012 07:03:33:058 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090272501Default Amount :12000.0
4 , 22/10/2012 07:03:33:061 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:33:063 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:130 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:133 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090046701Oustanding Amount :24798.0
4 , 22/10/2012 07:03:33:136 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090046701Approved Application Amount :75000.0
4 , 22/10/2012 07:03:33:138 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090046701Claim Applied Amount :18598.5
4 , 22/10/2012 07:03:33:141 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090046701Recovered Amount :0.0
4 , 22/10/2012 07:03:33:144 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP090046701Default Amount :120000.0
4 , 22/10/2012 07:03:33:147 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:33:149 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:213 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:216 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102152601Oustanding Amount :97302.0
4 , 22/10/2012 07:03:33:219 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102152601Approved Application Amount :113000.0
4 , 22/10/2012 07:03:33:221 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102152601Claim Applied Amount :54642.0
4 , 22/10/2012 07:03:33:223 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102152601Recovered Amount :0.0
4 , 22/10/2012 07:03:33:226 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102152601Default Amount :24798.0
4 , 22/10/2012 07:03:33:229 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:33:231 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:294 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:297 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090018601Oustanding Amount :92614.0
4 , 22/10/2012 07:03:33:300 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090018601Approved Application Amount :100000.0
4 , 22/10/2012 07:03:33:303 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090018601Claim Applied Amount :65433.0
4 , 22/10/2012 07:03:33:305 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090018601Recovered Amount :0.0
4 , 22/10/2012 07:03:33:308 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090018601Default Amount :97302.0
4 , 22/10/2012 07:03:33:309 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:33:310 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:372 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:374 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080104001Oustanding Amount :23469.0
4 , 22/10/2012 07:03:33:378 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080104001Approved Application Amount :49837.0
4 , 22/10/2012 07:03:33:383 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080104001Claim Applied Amount :23469.0
4 , 22/10/2012 07:03:33:390 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080104001Recovered Amount :0.0
4 , 22/10/2012 07:03:33:393 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080104001Default Amount :92614.0
4 , 22/10/2012 07:03:33:397 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:33:399 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:462 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:465 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525701Oustanding Amount :12000.0
4 , 22/10/2012 07:03:33:468 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525701Approved Application Amount :12000.0
4 , 22/10/2012 07:03:33:471 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525701Claim Applied Amount :10200.0
4 , 22/10/2012 07:03:33:473 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525701Recovered Amount :0.0
4 , 22/10/2012 07:03:33:476 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100525701Default Amount :23469.0
4 , 22/10/2012 07:03:33:480 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:03:33:482 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:03:33:548 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:03:33:551 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH090304701Oustanding Amount :102000.0
4 , 22/10/2012 07:03:33:554 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH090304701Approved Application Amount :102000.0
4 , 22/10/2012 07:03:33:556 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH090304701Claim Applied Amount :76500.0
