4 , 23/10/2012 04:49:24:695 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101112601
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , memId :001700340000
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090423801
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:575 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091031001
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091191401
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:590 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101680501
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090991701
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:606 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091068801
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:621 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090967801
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , memId :001700090000
4 , 23/10/2012 04:49:41:637 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP080038801
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091802201
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:653 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , memId :000200460000
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100826801
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:668 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091179701
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , memId :002400000000
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP110031401
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:684 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , memId :001700340000
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102719501
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:699 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091112901
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , memId :003000040000
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA090068201
4 , 23/10/2012 04:49:41:715 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , memId :003800100000
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KE060341201
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:731 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091050101
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091060701
4 , 23/10/2012 04:49:41:746 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090499501
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:762 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090723401
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:777 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091636901
4 , 23/10/2012 04:49:41:793 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:793 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:793 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:793 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:793 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:793 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090476301
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091197301
4 , 23/10/2012 04:49:41:809 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:824 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:824 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:824 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:824 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:49:41:824 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101341201
4 , 23/10/2012 04:49:41:824 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , memId :001700340000
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091598401
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:840 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , memId :000100090000
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101965101
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090907301
4 , 23/10/2012 04:49:41:855 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , memId :000100560000
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12PU090065101
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:871 , ClaimAction , displayClaimApproval() , memId :001000010000
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12KA100526201
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , memId :000800000000
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN100067201
4 , 23/10/2012 04:49:41:887 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , memId :001500120000
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB090147801
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:49:41:902 , ClaimAction , displayClaimApproval() , ##################
