4 , 23/10/2012 04:44:17:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE100116101Default Amount :40000.0
4 , 23/10/2012 04:44:52:377 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091815501Oustanding Amount :50000.0
4 , 23/10/2012 04:44:52:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091815501Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091815501Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:52:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091815501Recovered Amount :0.0
4 , 23/10/2012 04:44:52:377 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091815501Default Amount :50000.0
4 , 23/10/2012 04:44:52:377 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:377 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:408 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100180001Oustanding Amount :146193.0
4 , 23/10/2012 04:44:52:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100180001Approved Application Amount :150000.0
4 , 23/10/2012 04:44:52:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100180001Claim Applied Amount :124264.0
4 , 23/10/2012 04:44:52:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100180001Recovered Amount :0.0
4 , 23/10/2012 04:44:52:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100180001Default Amount :88380.0
4 , 23/10/2012 04:44:52:408 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:408 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:455 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091598601Oustanding Amount :25000.0
4 , 23/10/2012 04:44:52:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091598601Approved Application Amount :25000.0
4 , 23/10/2012 04:44:52:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091598601Claim Applied Amount :21250.0
4 , 23/10/2012 04:44:52:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091598601Recovered Amount :0.0
4 , 23/10/2012 04:44:52:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091598601Default Amount :50000.0
4 , 23/10/2012 04:44:52:455 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:470 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:486 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100508101Oustanding Amount :30978.0
4 , 23/10/2012 04:44:52:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100508101Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100508101Claim Applied Amount :26331.0
4 , 23/10/2012 04:44:52:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100508101Recovered Amount :0.0
4 , 23/10/2012 04:44:52:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100508101Default Amount :146193.0
4 , 23/10/2012 04:44:52:486 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:486 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:533 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:533 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231001Oustanding Amount :50000.0
4 , 23/10/2012 04:44:52:533 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231001Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:533 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231001Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:52:533 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231001Recovered Amount :0.0
4 , 23/10/2012 04:44:52:533 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091231001Default Amount :25000.0
4 , 23/10/2012 04:44:52:533 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:548 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:564 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:564 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101814801Oustanding Amount :48816.0
4 , 23/10/2012 04:44:52:564 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101814801Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:564 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101814801Claim Applied Amount :39472.0
4 , 23/10/2012 04:44:52:564 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101814801Recovered Amount :0.0
4 , 23/10/2012 04:44:52:564 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101814801Default Amount :30978.0
4 , 23/10/2012 04:44:52:564 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:564 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:611 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682401Oustanding Amount :47972.0
4 , 23/10/2012 04:44:52:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682401Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682401Claim Applied Amount :38383.0
4 , 23/10/2012 04:44:52:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682401Recovered Amount :0.0
4 , 23/10/2012 04:44:52:611 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101682401Default Amount :50000.0
4 , 23/10/2012 04:44:52:611 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:611 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:642 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:642 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591201Oustanding Amount :60000.0
4 , 23/10/2012 04:44:52:642 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591201Approved Application Amount :60000.0
4 , 23/10/2012 04:44:52:642 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591201Claim Applied Amount :51000.0
4 , 23/10/2012 04:44:52:642 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591201Recovered Amount :0.0
4 , 23/10/2012 04:44:52:642 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591201Default Amount :48816.0
4 , 23/10/2012 04:44:52:642 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:642 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:673 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:673 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100312601Oustanding Amount :24517.0
4 , 23/10/2012 04:44:52:689 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100312601Approved Application Amount :25000.0
4 , 23/10/2012 04:44:52:689 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100312601Claim Applied Amount :25000.0
4 , 23/10/2012 04:44:52:689 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100312601Recovered Amount :0.0
4 , 23/10/2012 04:44:52:689 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100312601Default Amount :47972.0
4 , 23/10/2012 04:44:52:689 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:689 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:704 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091529501Oustanding Amount :50000.0
4 , 23/10/2012 04:44:52:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091529501Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:704 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091529501Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:52:720 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091529501Recovered Amount :0.0
4 , 23/10/2012 04:44:52:720 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091529501Default Amount :60000.0
4 , 23/10/2012 04:44:52:720 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:720 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:751 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:751 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176201Oustanding Amount :70000.0
4 , 23/10/2012 04:44:52:751 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176201Approved Application Amount :70000.0
4 , 23/10/2012 04:44:52:751 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176201Claim Applied Amount :59500.0
4 , 23/10/2012 04:44:52:751 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176201Recovered Amount :0.0
4 , 23/10/2012 04:44:52:751 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100176201Default Amount :24517.0
4 , 23/10/2012 04:44:52:751 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:751 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:782 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:782 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101507601Oustanding Amount :50000.0
4 , 23/10/2012 04:44:52:782 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101507601Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:782 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101507601Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:52:782 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101507601Recovered Amount :0.0
4 , 23/10/2012 04:44:52:782 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101507601Default Amount :50000.0
4 , 23/10/2012 04:44:52:782 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:782 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:829 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:829 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051501Oustanding Amount :50000.0
4 , 23/10/2012 04:44:52:829 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051501Approved Application Amount :50000.0
4 , 23/10/2012 04:44:52:829 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051501Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:52:829 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051501Recovered Amount :0.0
4 , 23/10/2012 04:44:52:829 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100051501Default Amount :70000.0
4 , 23/10/2012 04:44:52:829 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:845 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:860 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:860 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090076901Oustanding Amount :40000.0
4 , 23/10/2012 04:44:52:860 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090076901Approved Application Amount :40000.0
4 , 23/10/2012 04:44:52:860 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090076901Claim Applied Amount :34000.0
4 , 23/10/2012 04:44:52:860 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090076901Recovered Amount :0.0
4 , 23/10/2012 04:44:52:860 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090076901Default Amount :50000.0
4 , 23/10/2012 04:44:52:860 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:876 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:907 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090674201Oustanding Amount :25000.0
4 , 23/10/2012 04:44:52:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090674201Approved Application Amount :25000.0
4 , 23/10/2012 04:44:52:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090674201Claim Applied Amount :21250.0
4 , 23/10/2012 04:44:52:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090674201Recovered Amount :0.0
4 , 23/10/2012 04:44:52:907 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090674201Default Amount :50000.0
4 , 23/10/2012 04:44:52:907 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:907 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:938 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090822501Oustanding Amount :72702.0
4 , 23/10/2012 04:44:52:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090822501Approved Application Amount :100000.0
4 , 23/10/2012 04:44:52:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090822501Claim Applied Amount :62223.0
4 , 23/10/2012 04:44:52:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090822501Recovered Amount :0.0
4 , 23/10/2012 04:44:52:938 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090822501Default Amount :40000.0
4 , 23/10/2012 04:44:52:938 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:938 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:52:970 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:52:970 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176501Oustanding Amount :40000.0
4 , 23/10/2012 04:44:52:970 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176501Approved Application Amount :40000.0
4 , 23/10/2012 04:44:52:970 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176501Claim Applied Amount :34000.0
4 , 23/10/2012 04:44:52:985 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176501Recovered Amount :0.0
4 , 23/10/2012 04:44:52:985 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091176501Default Amount :25000.0
4 , 23/10/2012 04:44:52:985 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:52:985 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:53:001 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:53:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091852501Oustanding Amount :45518.0
4 , 23/10/2012 04:44:53:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091852501Approved Application Amount :50000.0
4 , 23/10/2012 04:44:53:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091852501Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:53:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091852501Recovered Amount :0.0
4 , 23/10/2012 04:44:53:016 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091852501Default Amount :72702.0
4 , 23/10/2012 04:44:53:016 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:53:016 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:53:048 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:53:048 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA110020001Oustanding Amount :2200000.0
4 , 23/10/2012 04:44:53:048 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA110020001Approved Application Amount :2200000.0
4 , 23/10/2012 04:44:53:048 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA110020001Claim Applied Amount :1650000.0
4 , 23/10/2012 04:44:53:048 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA110020001Recovered Amount :0.0
4 , 23/10/2012 04:44:53:048 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA110020001Default Amount :40000.0
4 , 23/10/2012 04:44:53:048 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:53:048 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:53:079 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:53:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090922601Oustanding Amount :500000.0
4 , 23/10/2012 04:44:53:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090922601Approved Application Amount :500000.0
4 , 23/10/2012 04:44:53:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090922601Claim Applied Amount :425000.0
4 , 23/10/2012 04:44:53:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090922601Recovered Amount :0.0
4 , 23/10/2012 04:44:53:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090922601Default Amount :45518.0
4 , 23/10/2012 04:44:53:079 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
