4 , 23/10/2012 04:47:20:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101716301Claim Applied Amount :40000.0
4 , 23/10/2012 04:47:39:830 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH090021601Approved Application Amount :24000.0
4 , 23/10/2012 04:47:39:830 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH090021601Claim Applied Amount :13520.0
4 , 23/10/2012 04:47:39:830 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH090021601Recovered Amount :0.0
4 , 23/10/2012 04:47:39:830 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH090021601Default Amount :152571.0
4 , 23/10/2012 04:47:39:830 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:39:846 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:39:846 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:39:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100129801Oustanding Amount :1.0E7
4 , 23/10/2012 04:47:39:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080396201Oustanding Amount :648274.0
4 , 23/10/2012 04:47:39:846 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:39:846 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100129801Approved Application Amount :1.0E7
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080396201Approved Application Amount :1439000.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100129801Claim Applied Amount :6250000.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080396201Claim Applied Amount :516278.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100129801Recovered Amount :0.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080396201Recovered Amount :0.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100129801Default Amount :60000.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080396201Default Amount :27147.0
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:39:862 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:39:862 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:39:862 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:39:908 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:39:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100143201Oustanding Amount :351109.0
4 , 23/10/2012 04:47:39:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100143201Approved Application Amount :380000.0
4 , 23/10/2012 04:47:39:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100143201Claim Applied Amount :161597.0
4 , 23/10/2012 04:47:39:924 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100143201Recovered Amount :0.0
4 , 23/10/2012 04:47:39:924 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:39:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100143201Default Amount :13520.0
4 , 23/10/2012 04:47:39:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678001Oustanding Amount :48536.0
4 , 23/10/2012 04:47:39:940 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:39:940 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:39:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678001Approved Application Amount :50000.0
4 , 23/10/2012 04:47:39:940 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP080003701Oustanding Amount :46121.0
4 , 23/10/2012 04:47:39:955 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678001Claim Applied Amount :38184.0
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP080003701Approved Application Amount :50000.0
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678001Recovered Amount :0.0
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP080003701Claim Applied Amount :39308.0
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101678001Default Amount :1.0E7
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP080003701Recovered Amount :0.0
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:39:955 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP080003701Default Amount :648274.0
4 , 23/10/2012 04:47:39:971 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:39:971 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:39:971 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:018 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090225601Oustanding Amount :984724.0
4 , 23/10/2012 04:47:40:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090225601Approved Application Amount :996000.0
4 , 23/10/2012 04:47:40:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090225601Claim Applied Amount :738543.0
4 , 23/10/2012 04:47:40:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090225601Recovered Amount :0.0
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090225601Default Amount :351109.0
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:033 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:033 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002301Oustanding Amount :35863.0
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002301Approved Application Amount :50000.0
4 , 23/10/2012 04:47:40:033 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002301Claim Applied Amount :30502.0
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102198301Oustanding Amount :116530.0
4 , 23/10/2012 04:47:40:033 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002301Recovered Amount :0.0
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102198301Approved Application Amount :116530.0
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091002301Default Amount :48536.0
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102198301Claim Applied Amount :95042.0
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102198301Recovered Amount :0.0
4 , 23/10/2012 04:47:40:049 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102198301Default Amount :46121.0
4 , 23/10/2012 04:47:40:049 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:049 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:096 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101809501Oustanding Amount :88285.5
4 , 23/10/2012 04:47:40:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101809501Approved Application Amount :95000.0
4 , 23/10/2012 04:47:40:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101809501Claim Applied Amount :70628.0
4 , 23/10/2012 04:47:40:111 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101809501Recovered Amount :0.0
4 , 23/10/2012 04:47:40:111 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101809501Default Amount :984724.0
4 , 23/10/2012 04:47:40:111 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:111 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:127 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110089701Oustanding Amount :20000.0
4 , 23/10/2012 04:47:40:127 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110089701Approved Application Amount :20000.0
4 , 23/10/2012 04:47:40:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101318501Oustanding Amount :250842.0
4 , 23/10/2012 04:47:40:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110089701Claim Applied Amount :17000.0
4 , 23/10/2012 04:47:40:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101318501Approved Application Amount :280000.0
4 , 23/10/2012 04:47:40:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110089701Recovered Amount :0.0
4 , 23/10/2012 04:47:40:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101318501Claim Applied Amount :197792.0
4 , 23/10/2012 04:47:40:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA110089701Default Amount :35863.0
4 , 23/10/2012 04:47:40:142 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101318501Recovered Amount :0.0
4 , 23/10/2012 04:47:40:142 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101318501Default Amount :116530.0
4 , 23/10/2012 04:47:40:158 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:158 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:158 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:174 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100441601Oustanding Amount :650000.0
4 , 23/10/2012 04:47:40:189 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100441601Approved Application Amount :650000.0
4 , 23/10/2012 04:47:40:189 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100441601Claim Applied Amount :487500.0
4 , 23/10/2012 04:47:40:189 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100441601Recovered Amount :0.0
4 , 23/10/2012 04:47:40:189 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100441601Default Amount :88285.5
4 , 23/10/2012 04:47:40:189 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:205 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:220 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Oustanding Amount :50000.0
4 , 23/10/2012 04:47:40:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Approved Application Amount :50000.0
4 , 23/10/2012 04:47:40:220 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:220 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:40:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101100201Oustanding Amount :6660.0
4 , 23/10/2012 04:47:40:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Recovered Amount :0.0
4 , 23/10/2012 04:47:40:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101100201Approved Application Amount :6900.0
4 , 23/10/2012 04:47:40:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091644501Default Amount :20000.0
4 , 23/10/2012 04:47:40:236 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101100201Claim Applied Amount :5045.0
4 , 23/10/2012 04:47:40:236 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101100201Recovered Amount :0.0
4 , 23/10/2012 04:47:40:252 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101100201Default Amount :250842.0
4 , 23/10/2012 04:47:40:252 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:252 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:252 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090130101Oustanding Amount :259867.0
4 , 23/10/2012 04:47:40:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090130101Approved Application Amount :276250.0
4 , 23/10/2012 04:47:40:267 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090130101Claim Applied Amount :276250.0
4 , 23/10/2012 04:47:40:267 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090130101Recovered Amount :0.0
4 , 23/10/2012 04:47:40:267 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090130101Default Amount :650000.0
4 , 23/10/2012 04:47:40:267 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:267 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:314 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Oustanding Amount :89836.0
4 , 23/10/2012 04:47:40:314 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Approved Application Amount :120000.0
4 , 23/10/2012 04:47:40:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101334501Oustanding Amount :38959.0
4 , 23/10/2012 04:47:40:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Claim Applied Amount :90000.0
4 , 23/10/2012 04:47:40:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101334501Approved Application Amount :45000.0
4 , 23/10/2012 04:47:40:330 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Recovered Amount :0.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101334501Claim Applied Amount :21967.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090909401Oustanding Amount :450000.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100054201Default Amount :50000.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101334501Recovered Amount :0.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090909401Approved Application Amount :450000.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101334501Default Amount :6660.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090909401Claim Applied Amount :425117.0
4 , 23/10/2012 04:47:40:345 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090909401Recovered Amount :0.0
4 , 23/10/2012 04:47:40:345 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090909401Default Amount :259867.0
4 , 23/10/2012 04:47:40:345 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:40:361 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:40:408 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:423 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628401Oustanding Amount :15000.0
4 , 23/10/2012 04:47:40:423 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:423 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628401Approved Application Amount :15000.0
4 , 23/10/2012 04:47:40:423 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102339201Oustanding Amount :37500.0
4 , 23/10/2012 04:47:40:423 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628401Claim Applied Amount :12750.0
4 , 23/10/2012 04:47:40:439 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:40:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102339201Approved Application Amount :37500.0
4 , 23/10/2012 04:47:40:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628401Recovered Amount :0.0
4 , 23/10/2012 04:47:40:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091375901Oustanding Amount :317067.0
