4 , 23/10/2012 06:29:40:409 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720001Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:24:101 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091810201Recovered Amount :0.0
4 , 23/10/2012 06:30:24:104 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091810201Default Amount :50000.0
4 , 23/10/2012 06:30:24:106 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:109 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:169 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:172 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956801Oustanding Amount :40000.0
4 , 23/10/2012 06:30:24:175 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956801Approved Application Amount :40000.0
4 , 23/10/2012 06:30:24:178 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956801Claim Applied Amount :34000.0
4 , 23/10/2012 06:30:24:181 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956801Recovered Amount :0.0
4 , 23/10/2012 06:30:24:183 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091956801Default Amount :70000.0
4 , 23/10/2012 06:30:24:184 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:185 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:250 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:253 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592601Oustanding Amount :70000.0
4 , 23/10/2012 06:30:24:256 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592601Approved Application Amount :70000.0
4 , 23/10/2012 06:30:24:259 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592601Claim Applied Amount :59500.0
4 , 23/10/2012 06:30:24:261 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592601Recovered Amount :0.0
4 , 23/10/2012 06:30:24:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091592601Default Amount :40000.0
4 , 23/10/2012 06:30:24:267 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:270 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:333 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:336 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100102201Oustanding Amount :50000.0
4 , 23/10/2012 06:30:24:338 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100102201Approved Application Amount :50000.0
4 , 23/10/2012 06:30:24:341 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100102201Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:24:343 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100102201Recovered Amount :0.0
4 , 23/10/2012 06:30:24:346 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100102201Default Amount :70000.0
4 , 23/10/2012 06:30:24:348 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:351 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:411 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:414 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619201Oustanding Amount :60000.0
4 , 23/10/2012 06:30:24:417 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619201Approved Application Amount :60000.0
4 , 23/10/2012 06:30:24:420 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619201Claim Applied Amount :51000.0
4 , 23/10/2012 06:30:24:423 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619201Recovered Amount :0.0
4 , 23/10/2012 06:30:24:425 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619201Default Amount :50000.0
4 , 23/10/2012 06:30:24:428 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:430 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:492 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:495 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723001Oustanding Amount :50000.0
4 , 23/10/2012 06:30:24:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723001Approved Application Amount :50000.0
4 , 23/10/2012 06:30:24:501 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723001Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:24:504 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723001Recovered Amount :0.0
4 , 23/10/2012 06:30:24:507 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723001Default Amount :60000.0
4 , 23/10/2012 06:30:24:509 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:512 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:587 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:590 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563801Oustanding Amount :70000.0
4 , 23/10/2012 06:30:24:592 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563801Approved Application Amount :70000.0
4 , 23/10/2012 06:30:24:595 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563801Claim Applied Amount :59500.0
4 , 23/10/2012 06:30:24:598 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563801Recovered Amount :0.0
4 , 23/10/2012 06:30:24:604 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091563801Default Amount :50000.0
4 , 23/10/2012 06:30:24:606 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:607 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:667 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823501Oustanding Amount :25000.0
4 , 23/10/2012 06:30:24:673 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823501Approved Application Amount :25000.0
4 , 23/10/2012 06:30:24:675 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823501Claim Applied Amount :25000.0
4 , 23/10/2012 06:30:24:678 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823501Recovered Amount :0.0
4 , 23/10/2012 06:30:24:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090823501Default Amount :70000.0
4 , 23/10/2012 06:30:24:683 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:686 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:750 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:753 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110612601Oustanding Amount :770000.0
4 , 23/10/2012 06:30:24:755 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110612601Approved Application Amount :770000.0
4 , 23/10/2012 06:30:24:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110612601Claim Applied Amount :616001.0
4 , 23/10/2012 06:30:24:760 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110612601Recovered Amount :0.0
4 , 23/10/2012 06:30:24:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110612601Default Amount :25000.0
4 , 23/10/2012 06:30:24:765 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:768 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:830 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:833 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100424901Oustanding Amount :104572.0
4 , 23/10/2012 06:30:24:835 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100424901Approved Application Amount :110000.0
4 , 23/10/2012 06:30:24:838 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100424901Claim Applied Amount :110000.0
4 , 23/10/2012 06:30:24:841 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100424901Recovered Amount :0.0
4 , 23/10/2012 06:30:24:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100424901Default Amount :770000.0
4 , 23/10/2012 06:30:24:846 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:848 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:24:933 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:24:936 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100133901Oustanding Amount :1280000.0
4 , 23/10/2012 06:30:24:939 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100133901Approved Application Amount :1280000.0
4 , 23/10/2012 06:30:24:942 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100133901Claim Applied Amount :1009079.25
4 , 23/10/2012 06:30:24:945 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100133901Recovered Amount :0.0
4 , 23/10/2012 06:30:24:948 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100133901Default Amount :104572.0
4 , 23/10/2012 06:30:24:951 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:24:953 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:020 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:023 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090011401Oustanding Amount :628396.0
4 , 23/10/2012 06:30:25:025 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090011401Approved Application Amount :750000.0
4 , 23/10/2012 06:30:25:030 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090011401Claim Applied Amount :497629.0
4 , 23/10/2012 06:30:25:032 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090011401Recovered Amount :0.0
4 , 23/10/2012 06:30:25:035 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090011401Default Amount :1280000.0
4 , 23/10/2012 06:30:25:037 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:039 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:105 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:107 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100739601Oustanding Amount :504272.0
4 , 23/10/2012 06:30:25:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100739601Approved Application Amount :700000.0
4 , 23/10/2012 06:30:25:113 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100739601Claim Applied Amount :499272.0
4 , 23/10/2012 06:30:25:114 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100739601Recovered Amount :0.0
4 , 23/10/2012 06:30:25:115 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN100739601Default Amount :628396.0
4 , 23/10/2012 06:30:25:116 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:117 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:179 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:182 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060383801Oustanding Amount :29572.0
4 , 23/10/2012 06:30:25:185 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060383801Approved Application Amount :36190.0
4 , 23/10/2012 06:30:25:188 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060383801Claim Applied Amount :21038.0
4 , 23/10/2012 06:30:25:190 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060383801Recovered Amount :0.0
4 , 23/10/2012 06:30:25:193 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060383801Default Amount :504272.0
4 , 23/10/2012 06:30:25:196 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:198 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:274 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:276 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063901Oustanding Amount :113401.0
4 , 23/10/2012 06:30:25:279 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063901Approved Application Amount :190000.0
4 , 23/10/2012 06:30:25:282 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063901Claim Applied Amount :65349.0
4 , 23/10/2012 06:30:25:285 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063901Recovered Amount :0.0
4 , 23/10/2012 06:30:25:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR110063901Default Amount :29572.0
4 , 23/10/2012 06:30:25:291 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:293 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:353 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GO090046001Oustanding Amount :228268.0
4 , 23/10/2012 06:30:25:360 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GO090046001Approved Application Amount :254000.0
4 , 23/10/2012 06:30:25:362 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GO090046001Claim Applied Amount :175650.0
4 , 23/10/2012 06:30:25:365 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GO090046001Recovered Amount :0.0
4 , 23/10/2012 06:30:25:368 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GO090046001Default Amount :113401.0
4 , 23/10/2012 06:30:25:371 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:374 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:436 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:442 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100023401Oustanding Amount :111547.0
4 , 23/10/2012 06:30:25:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100023401Approved Application Amount :115000.0
4 , 23/10/2012 06:30:25:447 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100023401Claim Applied Amount :93398.85
4 , 23/10/2012 06:30:25:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100023401Recovered Amount :0.0
4 , 23/10/2012 06:30:25:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100023401Default Amount :228268.0
4 , 23/10/2012 06:30:25:454 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:456 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:519 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:520 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090666001Oustanding Amount :12894.0
4 , 23/10/2012 06:30:25:522 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090666001Approved Application Amount :15000.0
4 , 23/10/2012 06:30:25:523 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090666001Claim Applied Amount :10960.0
4 , 23/10/2012 06:30:25:524 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090666001Recovered Amount :0.0
4 , 23/10/2012 06:30:25:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090666001Default Amount :111547.0
4 , 23/10/2012 06:30:25:526 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:527 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:591 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:594 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100666701Oustanding Amount :280365.0
4 , 23/10/2012 06:30:25:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100666701Approved Application Amount :322000.0
4 , 23/10/2012 06:30:25:599 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100666701Claim Applied Amount :229268.0
4 , 23/10/2012 06:30:25:603 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100666701Recovered Amount :0.0
4 , 23/10/2012 06:30:25:605 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100666701Default Amount :12894.0
4 , 23/10/2012 06:30:25:608 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:611 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:675 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:678 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090249901Oustanding Amount :4222154.0
4 , 23/10/2012 06:30:25:681 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090249901Approved Application Amount :4870000.0
4 , 23/10/2012 06:30:25:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090249901Claim Applied Amount :2656465.0
4 , 23/10/2012 06:30:25:686 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090249901Recovered Amount :0.0
4 , 23/10/2012 06:30:25:688 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090249901Default Amount :280365.0
4 , 23/10/2012 06:30:25:691 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:25:696 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:25:761 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:25:764 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090258301Oustanding Amount :30844.0
4 , 23/10/2012 06:30:25:766 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090258301Approved Application Amount :35000.0
4 , 23/10/2012 06:30:25:769 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU090258301Claim Applied Amount :25516.0
