4 , 23/10/2012 04:49:51:528 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091176601
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:035 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102411501
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , forwardedToUser :ROMRAIN0001
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:05:051 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091531401
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:066 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:082 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091879401
4 , 23/10/2012 04:50:05:082 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:05:082 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:50:05:082 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091181401
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:097 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091285701
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091980401
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:113 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091848001
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , clmStatus :FW
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , forwardedToUser :SANBAKS0001
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , loggedUsr :AVSYAM0001
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:129 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090748701
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091162601
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:144 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , memId :001400010000
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP102449301
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:160 , ClaimAction , displayClaimApproval() , memId :009300000000
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12TN110074301
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:175 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091915601
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100182301
4 , 23/10/2012 04:50:05:191 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091938001
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:207 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100178501
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , memId :002501530000
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB091244901
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:222 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , memId :000100550000
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP100981701
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:238 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100140401
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090530701
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:253 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , memId :002200190000
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12RA100115801
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:269 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP101526601
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , memId :000100580000
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP091524801
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:285 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , memId :001500050000
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12MP090005801
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , memId :000600090000
4 , 23/10/2012 04:50:05:300 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB100055701
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , memId :001500180000
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB080157101
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:316 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , memId :002502440000
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12UP090771501
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , memId :000500500000
4 , 23/10/2012 04:50:05:331 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB102245501
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , memId :002501040000
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12OR100988201
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:347 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , memId :002502670000
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12WB101733901
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , clmStatus :NE
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , forwardedToUser :null
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , ###################
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , ##################
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , memId :000100190000
4 , 23/10/2012 04:50:05:363 , ClaimAction , displayClaimApproval() , claimrefnumber :CL12BI100535801
