4 , 23/10/2012 04:46:14:185 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:014 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501001Recovered Amount :0.0
4 , 23/10/2012 04:46:33:014 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100501001Default Amount :50000.0
4 , 23/10/2012 04:46:33:014 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:014 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:045 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:045 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:045 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090064601Oustanding Amount :94859.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068401Oustanding Amount :75000.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090064601Approved Application Amount :200000.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068401Approved Application Amount :75000.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090064601Claim Applied Amount :79862.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068401Claim Applied Amount :63750.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090064601Recovered Amount :0.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068401Recovered Amount :0.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT090064601Default Amount :60767.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091068401Default Amount :25000.0
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:061 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:061 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:061 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:077 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:077 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100890901Oustanding Amount :25000.0
4 , 23/10/2012 04:46:33:077 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100890901Approved Application Amount :25000.0
4 , 23/10/2012 04:46:33:077 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100890901Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:33:077 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100890901Recovered Amount :0.0
4 , 23/10/2012 04:46:33:077 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100890901Default Amount :60000.0
4 , 23/10/2012 04:46:33:077 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:092 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:139 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100224401Oustanding Amount :117121.0
4 , 23/10/2012 04:46:33:139 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100224401Approved Application Amount :140000.0
4 , 23/10/2012 04:46:33:139 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101513001Oustanding Amount :150000.0
4 , 23/10/2012 04:46:33:155 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100224401Claim Applied Amount :89760.75
4 , 23/10/2012 04:46:33:155 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101513001Approved Application Amount :150000.0
4 , 23/10/2012 04:46:33:155 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:155 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100224401Recovered Amount :0.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101513001Claim Applied Amount :127500.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Oustanding Amount :100000.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12PU100224401Default Amount :94859.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101513001Recovered Amount :0.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Approved Application Amount :100000.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101513001Default Amount :75000.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Claim Applied Amount :85000.0
4 , 23/10/2012 04:46:33:170 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Recovered Amount :0.0
4 , 23/10/2012 04:46:33:170 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090995701Default Amount :25000.0
4 , 23/10/2012 04:46:33:170 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:186 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:233 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090506101Oustanding Amount :598000.0
4 , 23/10/2012 04:46:33:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090506101Approved Application Amount :598000.0
4 , 23/10/2012 04:46:33:233 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090506101Claim Applied Amount :598000.0
4 , 23/10/2012 04:46:33:248 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090506101Recovered Amount :0.0
4 , 23/10/2012 04:46:33:248 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:248 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:248 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN090506101Default Amount :117121.0
4 , 23/10/2012 04:46:33:248 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591401Oustanding Amount :100000.0
4 , 23/10/2012 04:46:33:248 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Oustanding Amount :24848.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591401Approved Application Amount :100000.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Approved Application Amount :25000.0
4 , 23/10/2012 04:46:33:264 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591401Claim Applied Amount :85000.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591401Recovered Amount :0.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Recovered Amount :0.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101591401Default Amount :150000.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091596801Default Amount :100000.0
4 , 23/10/2012 04:46:33:264 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:279 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:279 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:279 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:326 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:326 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080025701Oustanding Amount :500000.0
4 , 23/10/2012 04:46:33:326 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080025701Approved Application Amount :500000.0
4 , 23/10/2012 04:46:33:326 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080025701Claim Applied Amount :425000.0
4 , 23/10/2012 04:46:33:326 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080025701Recovered Amount :0.0
4 , 23/10/2012 04:46:33:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080025701Default Amount :598000.0
4 , 23/10/2012 04:46:33:342 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:342 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:342 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:342 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091665201Oustanding Amount :60000.0
4 , 23/10/2012 04:46:33:357 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091665201Approved Application Amount :60000.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091202501Oustanding Amount :75000.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091665201Claim Applied Amount :51000.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091202501Approved Application Amount :75000.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091665201Recovered Amount :0.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091202501Claim Applied Amount :63750.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091665201Default Amount :100000.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091202501Recovered Amount :0.0
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091202501Default Amount :24848.0
4 , 23/10/2012 04:46:33:357 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:357 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:357 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:404 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091393901Oustanding Amount :317067.0
4 , 23/10/2012 04:46:33:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091393901Approved Application Amount :317067.0
4 , 23/10/2012 04:46:33:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091393901Claim Applied Amount :307308.0
4 , 23/10/2012 04:46:33:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091393901Recovered Amount :0.0
4 , 23/10/2012 04:46:33:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091393901Default Amount :500000.0
4 , 23/10/2012 04:46:33:404 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:404 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:420 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100091101Oustanding Amount :25000.0
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100091101Approved Application Amount :25000.0
4 , 23/10/2012 04:46:33:435 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100091101Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053601Oustanding Amount :25000.0
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100091101Recovered Amount :0.0
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053601Approved Application Amount :25000.0
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100091101Default Amount :60000.0
4 , 23/10/2012 04:46:33:435 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053601Claim Applied Amount :21250.0
4 , 23/10/2012 04:46:33:451 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:451 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053601Recovered Amount :0.0
4 , 23/10/2012 04:46:33:451 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:451 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090053601Default Amount :75000.0
4 , 23/10/2012 04:46:33:451 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:451 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:467 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182701Oustanding Amount :27910.0
4 , 23/10/2012 04:46:33:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182701Approved Application Amount :50000.0
4 , 23/10/2012 04:46:33:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182701Claim Applied Amount :23724.0
4 , 23/10/2012 04:46:33:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182701Recovered Amount :0.0
4 , 23/10/2012 04:46:33:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100182701Default Amount :317067.0
4 , 23/10/2012 04:46:33:467 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:467 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:498 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090546001Oustanding Amount :45433.0
4 , 23/10/2012 04:46:33:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090546001Approved Application Amount :50000.0
4 , 23/10/2012 04:46:33:498 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090546001Claim Applied Amount :38672.0
4 , 23/10/2012 04:46:33:513 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090546001Recovered Amount :0.0
4 , 23/10/2012 04:46:33:513 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090546001Default Amount :25000.0
4 , 23/10/2012 04:46:33:513 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:529 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:529 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Oustanding Amount :60000.0
4 , 23/10/2012 04:46:33:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Approved Application Amount :60000.0
4 , 23/10/2012 04:46:33:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Claim Applied Amount :50862.0
4 , 23/10/2012 04:46:33:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Recovered Amount :0.0
4 , 23/10/2012 04:46:33:529 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091189301Default Amount :25000.0
4 , 23/10/2012 04:46:33:529 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:545 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:545 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Oustanding Amount :60000.0
4 , 23/10/2012 04:46:33:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Approved Application Amount :60000.0
4 , 23/10/2012 04:46:33:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Claim Applied Amount :51000.0
4 , 23/10/2012 04:46:33:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Recovered Amount :0.0
4 , 23/10/2012 04:46:33:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Default Amount :27910.0
4 , 23/10/2012 04:46:33:560 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:33:560 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:33:591 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:33:591 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102168901Oustanding Amount :200000.0
4 , 23/10/2012 04:46:33:591 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102168901Approved Application Amount :200000.0
4 , 23/10/2012 04:46:33:607 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102168901Claim Applied Amount :153801.0
