4 , 23/10/2012 04:45:41:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628601Claim Applied Amount :10070.0
4 , 23/10/2012 04:45:59:208 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100687501Oustanding Amount :18625.0
4 , 23/10/2012 04:45:59:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100499201Approved Application Amount :50000.0
4 , 23/10/2012 04:45:59:208 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100687501Approved Application Amount :25000.0
4 , 23/10/2012 04:45:59:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100499201Claim Applied Amount :20794.0
4 , 23/10/2012 04:45:59:208 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100687501Claim Applied Amount :14231.0
4 , 23/10/2012 04:45:59:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100499201Recovered Amount :0.0
4 , 23/10/2012 04:45:59:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100687501Recovered Amount :0.0
4 , 23/10/2012 04:45:59:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100499201Default Amount :50000.0
4 , 23/10/2012 04:45:59:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100687501Default Amount :50000.0
4 , 23/10/2012 04:45:59:224 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:224 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:224 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:224 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:271 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:271 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100388501Oustanding Amount :99699.0
4 , 23/10/2012 04:45:59:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100388501Approved Application Amount :110000.0
4 , 23/10/2012 04:45:59:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100388501Claim Applied Amount :110000.0
4 , 23/10/2012 04:45:59:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100388501Recovered Amount :0.0
4 , 23/10/2012 04:45:59:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100388501Default Amount :90000.0
4 , 23/10/2012 04:45:59:286 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:286 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091293801Oustanding Amount :70000.0
4 , 23/10/2012 04:45:59:302 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:302 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091293801Approved Application Amount :70000.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091601701Oustanding Amount :60000.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091293801Claim Applied Amount :59500.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091601701Approved Application Amount :60000.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091293801Recovered Amount :0.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091601701Claim Applied Amount :51000.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091293801Default Amount :24463.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091601701Recovered Amount :0.0
4 , 23/10/2012 04:45:59:302 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:318 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091601701Default Amount :18625.0
4 , 23/10/2012 04:45:59:318 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:318 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:318 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:364 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:364 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100003201Oustanding Amount :91545.0
4 , 23/10/2012 04:45:59:380 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100003201Approved Application Amount :110000.0
4 , 23/10/2012 04:45:59:380 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100003201Claim Applied Amount :63258.75
4 , 23/10/2012 04:45:59:380 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100003201Recovered Amount :0.0
4 , 23/10/2012 04:45:59:380 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:380 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100003201Default Amount :99699.0
4 , 23/10/2012 04:45:59:380 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101829901Oustanding Amount :129876.0
4 , 23/10/2012 04:45:59:396 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101829901Approved Application Amount :200000.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091111101Oustanding Amount :50000.0
4 , 23/10/2012 04:45:59:396 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101829901Claim Applied Amount :62606.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091111101Approved Application Amount :50000.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101829901Recovered Amount :0.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091111101Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101829901Default Amount :70000.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091111101Recovered Amount :0.0
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091111101Default Amount :60000.0
4 , 23/10/2012 04:45:59:396 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:411 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:411 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:458 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:458 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100657701Oustanding Amount :74500.0
4 , 23/10/2012 04:45:59:474 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100657701Approved Application Amount :74500.0
4 , 23/10/2012 04:45:59:474 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100657701Claim Applied Amount :63325.0
4 , 23/10/2012 04:45:59:474 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100657701Recovered Amount :0.0
4 , 23/10/2012 04:45:59:474 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:474 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100657701Default Amount :91545.0
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100313701Oustanding Amount :82527.0
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100313701Approved Application Amount :110000.0
4 , 23/10/2012 04:45:59:489 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100313701Claim Applied Amount :82217.0
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100313701Recovered Amount :0.0
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA100313701Default Amount :129876.0
4 , 23/10/2012 04:45:59:489 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:489 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:489 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:505 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091174701Oustanding Amount :60000.0
4 , 23/10/2012 04:45:59:505 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091174701Approved Application Amount :60000.0
4 , 23/10/2012 04:45:59:505 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091174701Claim Applied Amount :51000.0
4 , 23/10/2012 04:45:59:505 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091174701Recovered Amount :0.0
4 , 23/10/2012 04:45:59:505 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091174701Default Amount :50000.0
4 , 23/10/2012 04:45:59:505 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:505 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:552 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:552 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100267201Oustanding Amount :143373.0
4 , 23/10/2012 04:45:59:552 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:552 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100267201Approved Application Amount :150000.0
4 , 23/10/2012 04:45:59:567 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100109601Oustanding Amount :2300000.0
4 , 23/10/2012 04:45:59:567 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100267201Claim Applied Amount :64138.0
4 , 23/10/2012 04:45:59:567 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100109601Approved Application Amount :2300000.0
4 , 23/10/2012 04:45:59:567 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:567 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100267201Recovered Amount :0.0
4 , 23/10/2012 04:45:59:567 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100109601Claim Applied Amount :2201299.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517301Oustanding Amount :250000.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100267201Default Amount :74500.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100109601Recovered Amount :0.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517301Approved Application Amount :250000.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100109601Default Amount :82527.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517301Claim Applied Amount :204055.0
4 , 23/10/2012 04:45:59:583 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517301Recovered Amount :0.0
4 , 23/10/2012 04:45:59:583 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090517301Default Amount :60000.0
4 , 23/10/2012 04:45:59:583 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:583 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:661 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:661 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:661 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090595801Oustanding Amount :10598.0
4 , 23/10/2012 04:45:59:661 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100346801Oustanding Amount :167864.0
4 , 23/10/2012 04:45:59:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090595801Approved Application Amount :15000.0
4 , 23/10/2012 04:45:59:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597101Oustanding Amount :25000.0
4 , 23/10/2012 04:45:59:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100346801Approved Application Amount :405000.0
4 , 23/10/2012 04:45:59:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090595801Claim Applied Amount :9549.75
4 , 23/10/2012 04:45:59:676 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597101Approved Application Amount :25000.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100346801Claim Applied Amount :113898.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090595801Recovered Amount :0.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597101Claim Applied Amount :21250.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100346801Recovered Amount :0.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090595801Default Amount :2300000.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597101Recovered Amount :0.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100346801Default Amount :143373.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091597101Default Amount :250000.0
4 , 23/10/2012 04:45:59:692 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:708 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:708 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:708 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:708 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:770 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:770 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110265501Oustanding Amount :90882.0
4 , 23/10/2012 04:45:59:770 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:786 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110265501Approved Application Amount :105000.0
4 , 23/10/2012 04:45:59:786 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:59:786 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100175101Oustanding Amount :50000.0
4 , 23/10/2012 04:45:59:786 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110265501Claim Applied Amount :68162.0
4 , 23/10/2012 04:45:59:786 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100223501Oustanding Amount :801665.57
4 , 23/10/2012 04:45:59:786 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100175101Approved Application Amount :50000.0
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110265501Recovered Amount :0.0
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100223501Approved Application Amount :819000.0
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100175101Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110265501Default Amount :10598.0
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100223501Claim Applied Amount :698307.2
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100175101Recovered Amount :0.0
4 , 23/10/2012 04:45:59:801 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:817 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100223501Recovered Amount :0.0
4 , 23/10/2012 04:45:59:817 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100175101Default Amount :25000.0
4 , 23/10/2012 04:45:59:817 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:817 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100223501Default Amount :167864.0
4 , 23/10/2012 04:45:59:817 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:817 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:59:817 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:817 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:59:879 , CPDAO , isRecoveryDetailsAvailable() , Exited!
